,rate
27718,4.0
27719,3.5
27720,3.5
27721,3.0
27722,5.0
27723,4.5
27724,3.0
27725,4.0
27726,3.0
27727,5.0
27729,3.5
27731,4.0
27732,4.5
27733,4.0
27734,2.0
27737,5.0
27738,1.5
27739,3.0
27740,3.0
27741,5.0
27742,3.5
27743,5.0
27744,3.5
27745,3.0
27746,5.0
27748,4.0
27749,4.0
27750,3.0
27752,3.0
27753,3.5
27754,2.0
27755,5.0
27756,3.5
27757,0.5
27758,3.0
27759,3.0
27760,5.0
27761,5.0
27762,5.0
27763,3.0
27764,3.5
27765,2.5
27766,4.0
27767,4.0
27769,3.0
27770,5.0
27771,5.0
27774,3.0
27775,4.0
27776,2.5
27778,3.0
27779,3.0
27780,4.5
27782,3.5
27783,3.0
27786,5.0
27787,4.0
27788,1.0
27790,4.0
27792,2.0
27794,4.0
27795,4.0
27796,3.5
27797,3.0
27799,4.0
27800,3.0
27801,3.0
27802,4.0
27803,5.0
27804,0.5
27806,2.0
27807,4.0
27808,4.0
27809,3.5
27810,0.5
27811,4.0
27812,4.5
27813,3.0
27814,4.0
27815,2.5
27816,3.0
27817,4.0
27818,3.0
27819,3.5
27820,3.0
27821,3.5
27823,5.0
27824,4.0
27825,4.0
27826,5.0
27827,2.5
27828,4.0
27829,3.0
27830,4.0
27831,5.0
27833,4.0
27834,4.0
27836,2.5
27838,4.0
27840,1.5
27841,3.5
27843,4.0
27844,4.0
27845,2.5
27847,4.0
27848,3.5
27849,2.0
27850,3.0
27851,2.5
27852,3.0
27853,4.0
27855,5.0
27856,4.0
27857,3.0
27858,3.5
27859,4.5
27860,4.5
27861,4.5
27863,3.0
27864,2.0
27865,5.0
27866,3.0
27868,5.0
27869,5.0
27870,4.5
27871,5.0
27872,4.0
27873,4.0
27874,4.0
27876,3.0
27877,4.0
27878,3.0
27879,5.0
27880,3.0
27881,4.0
27882,4.5
27883,2.5
27884,2.5
27885,4.0
27886,5.0
27887,5.0
27888,3.0
27889,4.0
27890,5.0
27891,4.0
27892,5.0
27893,2.0
27894,1.0
27895,0.5
27896,3.5
27897,1.0
27898,5.0
27899,4.5
27900,4.5
27902,4.0
27903,3.5
27905,4.0
27906,3.5
27907,2.5
27909,4.0
27910,4.5
27911,3.0
27912,2.0
27913,4.5
27914,4.0
27915,4.0
27916,5.0
27918,3.5
27919,4.0
27920,3.5
27921,4.5
27923,3.0
27924,2.0
27925,5.0
27926,3.0
27927,3.0
27928,4.5
27929,4.0
27930,4.0
27931,4.0
27932,4.0
27933,3.0
27935,3.5
27936,3.0
27937,5.0
27938,4.0
27941,4.0
27942,2.0
27944,4.0
27945,3.0
27947,4.5
27948,4.0
27949,3.0
27950,3.5
27952,3.0
27953,3.0
27954,3.0
27955,4.0
27957,2.5
27958,2.0
27959,4.0
27961,5.0
27964,2.0
27965,2.0
27966,5.0
27967,5.0
27968,4.0
27969,3.5
27970,4.0
27971,4.0
27972,4.5
27973,4.0
27974,3.0
27976,5.0
27977,2.0
27979,3.5
27980,2.0
27981,3.0
27982,4.0
27983,4.0
27985,3.0
27986,1.0
27987,4.5
27988,4.0
27989,4.0
27991,4.5
27992,5.0
27993,1.0
27995,3.0
27996,3.5
27998,3.0
27999,5.0
28000,4.5
28001,4.5
28002,4.0
28003,4.0
28004,5.0
28005,4.0
28006,3.5
28007,3.0
28008,3.0
28009,4.0
28010,5.0
28011,4.5
28013,4.0
28014,3.0
28015,4.0
28016,4.5
28017,3.0
28018,4.0
28019,4.0
28020,3.0
28021,3.5
28022,2.0
28023,5.0
28024,4.0
28025,4.0
28028,4.5
28029,3.0
28031,4.5
28033,4.0
28034,3.5
28035,5.0
28038,5.0
28039,4.5
28041,5.0
28042,4.5
28043,2.0
28045,5.0
28047,3.0
28050,3.0
28051,5.0
28052,3.0
28053,3.0
28054,3.0
28056,3.0
28058,2.0
28059,2.5
28060,3.0
28061,5.0
28062,5.0
28063,5.0
28064,5.0
28067,1.0
28070,4.5
28071,2.0
28072,1.0
28074,4.0
28076,5.0
28078,4.0
28079,2.0
28080,3.0
28081,4.0
28082,5.0
28083,4.0
28084,4.5
28086,1.5
28088,5.0
28089,3.0
28091,5.0
28092,4.0
28094,3.0
28095,5.0
28097,5.0
28098,3.0
28099,4.0
28101,4.0
28102,4.0
28103,5.0
28104,3.0
28105,3.0
28106,3.5
28107,3.5
28108,3.0
28109,4.0
28110,2.5
28111,5.0
28113,5.0
28114,4.0
28115,4.0
28116,5.0
28117,2.5
28118,4.0
28120,3.0
28121,4.0
28122,5.0
28123,4.0
28124,2.0
28125,3.0
28126,5.0
28127,3.5
28128,5.0
28129,2.0
28130,4.0
28131,2.5
28132,5.0
28133,4.0
28134,1.0
28135,3.0
28136,5.0
28137,4.5
28138,4.0
28139,5.0
28140,3.0
28141,4.0
28142,3.0
28143,3.0
28144,4.0
28145,4.0
28146,2.0
28147,3.0
28148,4.0
28149,1.5
28150,2.5
28151,4.0
28152,4.0
28154,3.0
28155,3.5
28156,3.0
28157,2.5
28158,4.0
28160,5.0
28161,3.5
28162,4.0
28163,3.5
28164,5.0
28165,2.0
28168,3.0
28171,4.0
28172,1.0
28174,2.0
28176,3.5
28177,2.0
28178,4.0
28179,3.0
28180,0.5
28181,0.5
28182,3.0
28183,3.0
28184,3.0
28185,1.5
28186,3.5
28189,3.0
28190,5.0
28191,4.5
28192,3.5
28193,4.5
28194,2.5
28196,4.0
28197,3.0
28198,1.0
28201,2.5
28203,4.0
28204,4.0
28205,5.0
28206,4.0
28207,5.0
28208,4.0
28209,1.0
28211,4.0
28212,2.5
28213,4.0
28214,3.0
28216,1.0
28217,3.0
28222,3.0
28223,3.0
28224,4.0
28226,3.5
28227,5.0
28228,3.5
28229,2.0
28230,4.0
28231,4.0
28232,3.5
28233,3.0
28234,5.0
28235,3.0
28237,3.0
28238,5.0
28239,4.5
28240,4.0
28242,2.5
28243,3.0
28246,3.0
28247,4.0
28248,4.5
28249,2.5
28250,3.0
28251,2.0
28252,3.0
28253,1.0
28254,4.0
28255,3.0
28256,3.0
28257,5.0
28258,3.0
28259,3.5
28260,5.0
28261,2.5
28262,2.0
28263,3.5
28265,4.0
28266,3.5
28267,4.5
28268,4.0
28269,4.5
28270,4.0
28271,2.0
28272,4.0
28273,3.5
28274,3.5
28275,4.0
28276,4.5
28277,4.0
28278,4.0
28279,4.0
28282,2.5
28283,4.0
28284,2.5
28285,4.0
28287,4.0
28288,0.5
28289,5.0
28291,1.0
28293,3.0
28294,3.0
28295,3.0
28296,2.0
28297,4.5
28298,4.5
28299,1.0
28300,4.0
28301,5.0
28302,1.5
28304,3.5
28305,2.5
28307,3.0
28308,1.0
28309,5.0
28311,2.5
28312,4.0
28314,4.0
28315,5.0
28316,4.5
28317,4.0
28318,3.0
28319,4.0
28320,4.0
28321,3.0
28322,3.0
28323,3.0
28324,5.0
28325,3.5
28326,3.5
28327,4.0
28328,1.0
28329,4.0
28331,5.0
28333,4.0
28334,2.0
28335,4.5
28336,5.0
28337,3.0
28338,3.0
28339,1.5
28340,1.5
28341,3.0
28343,3.0
28347,1.0
28348,2.0
28349,4.0
28350,2.0
28351,3.5
28353,4.0
28354,1.0
28356,4.0
28357,5.0
28359,2.5
28360,3.0
28361,4.0
28363,3.0
28364,3.0
28367,5.0
28368,3.5
28370,4.0
28371,5.0
28372,4.0
28373,4.5
28374,3.5
28375,5.0
28376,3.0
28377,3.0
28378,3.0
28379,3.5
28380,4.0
28381,4.5
28382,4.0
28383,3.5
28385,5.0
28386,5.0
28388,4.5
28389,3.5
28390,3.0
28391,3.0
28392,2.0
28393,4.0
28395,4.0
28396,3.5
28397,2.5
28398,2.0
28399,5.0
28400,2.5
28401,1.0
28402,3.0
28403,4.0
28404,2.0
28406,4.0
28407,4.5
28408,0.5
28410,4.0
28412,4.0
28413,3.5
28414,3.0
28415,5.0
28416,5.0
28417,3.0
28418,3.0
28419,3.0
28421,4.0
28422,4.0
28424,5.0
28425,4.0
28427,3.0
28428,3.5
28429,4.0
28430,2.5
28431,3.0
28433,2.0
28434,3.0
28435,3.0
28437,3.5
28439,1.0
28440,3.0
28441,5.0
28442,4.5
28443,3.5
28444,4.0
28445,3.5
28446,4.0
28447,5.0
28448,2.5
28450,3.0
28451,4.0
28452,3.0
28453,3.0
28456,4.0
28457,3.5
28458,5.0
28459,2.0
28460,4.0
28461,3.5
28462,5.0
28463,5.0
28465,3.0
28466,3.5
28467,5.0
28469,5.0
28472,4.0
28473,3.5
28474,3.0
28476,3.0
28477,4.0
28479,4.0
28480,5.0
28481,2.5
28482,3.5
28483,4.0
28486,3.5
28487,2.5
28489,1.0
28491,4.0
28494,4.5
28496,3.5
28497,3.5
28498,4.5
28499,4.0
28501,2.0
28502,5.0
28503,4.0
28504,3.0
28506,4.0
28507,4.0
28508,2.5
28509,2.0
28510,3.0
28511,3.0
28512,3.0
28514,3.5
28515,3.0
28516,4.0
28517,5.0
28521,3.5
28522,3.0
28523,3.0
28524,3.5
28525,5.0
28527,4.0
28528,4.5
28529,3.0
28530,4.0
28532,3.5
28533,1.0
28534,5.0
28535,3.0
28536,4.0
28537,5.0
28539,2.5
28540,4.5
28542,2.0
28543,3.5
28544,4.0
28545,4.0
28546,3.0
28547,2.5
28551,4.0
28553,5.0
28554,4.0
28555,5.0
28556,3.0
28558,5.0
28559,5.0
28561,4.0
28562,4.0
28563,3.5
28564,4.0
28565,4.0
28567,5.0
28568,4.5
28571,4.0
28574,4.5
28575,1.0
28576,4.0
28577,5.0
28578,5.0
28579,3.5
28580,4.0
28581,3.0
28582,5.0
28583,3.0
28584,4.0
28586,4.0
28587,4.0
28588,3.5
28589,5.0
28592,4.0
28593,2.5
28594,3.0
28595,4.0
28596,3.5
28597,4.0
28599,0.5
28600,1.0
28602,3.0
28603,3.0
28604,1.0
28605,4.0
28606,4.0
28608,5.0
28609,5.0
28610,4.0
28611,5.0
28614,4.0
28616,2.5
28618,4.0
28620,5.0
28622,3.0
28623,5.0
28624,4.0
28625,1.0
28626,4.0
28627,3.0
28628,4.5
28630,3.0
28632,3.0
28633,4.5
28634,5.0
28635,3.0
28636,4.0
28637,1.0
28638,2.0
28640,4.0
28642,4.5
28645,3.0
28646,4.0
28647,4.0
28650,4.0
28651,4.0
28652,4.0
28653,3.0
28654,2.0
28655,2.0
28656,4.0
28657,4.0
28658,5.0
28660,0.5
28661,4.0
28662,4.0
28664,2.0
28665,2.0
28666,4.5
28667,3.5
28669,4.0
28670,4.0
28671,5.0
28672,4.0
28674,3.0
28676,4.5
28677,3.0
28679,3.5
28680,3.5
28681,3.0
28682,3.0
28683,4.0
28684,5.0
28685,5.0
28686,3.5
28687,3.5
28688,4.0
28689,5.0
28692,3.0
28693,3.0
28694,4.0
28695,3.5
28696,3.5
28697,4.0
28698,3.0
28699,1.0
28700,4.0
28701,3.0
28702,5.0
28703,5.0
28704,3.0
28705,4.0
28706,4.0
28707,4.5
28708,4.0
28710,4.0
28711,4.0
28712,4.0
28713,4.0
28714,4.5
28715,2.5
28716,5.0
28717,4.0
28718,4.0
28719,4.0
28720,3.0
28722,3.0
28723,1.0
28724,4.0
28725,3.0
28726,4.5
28728,3.0
28729,5.0
28730,4.5
28731,1.0
28732,4.0
28733,4.0
28734,2.0
28735,5.0
28736,4.0
28737,2.0
28738,5.0
28739,4.5
28740,4.0
28741,3.0
28743,4.0
28744,4.5
28746,4.0
28747,4.5
28749,3.5
28750,2.5
28751,2.5
28752,4.0
28753,3.0
28754,4.0
28755,4.0
28756,3.0
28757,1.5
28758,3.0
28759,4.0
28760,5.0
28761,3.0
28762,3.0
28763,2.0
28764,5.0
28765,3.0
28766,4.0
28767,4.0
28768,3.0
28769,3.5
28771,4.0
28772,4.0
28774,4.5
28775,2.0
28776,3.5
28777,3.0
28778,3.0
28779,4.0
28780,4.0
28782,4.5
28783,4.0
28784,5.0
28785,5.0
28786,5.0
28787,3.0
28788,3.0
28789,4.0
28790,5.0
28791,3.5
28792,2.0
28794,3.5
28795,2.0
28796,4.0
28797,4.0
28798,2.0
28799,4.0
28800,2.0
28801,1.5
28802,4.5
28803,4.0
28805,5.0
28806,3.5
28807,5.0
28808,3.0
28810,4.0
28811,4.0
28812,5.0
28813,4.0
28814,5.0
28815,2.0
28816,3.0
28817,4.0
28818,5.0
28819,3.0
28820,5.0
28821,4.0
28822,3.5
28823,4.0
28824,4.0
28825,4.0
28826,3.5
28827,4.0
28828,3.0
28829,3.0
28830,2.5
28831,3.0
28832,3.0
28833,4.5
28834,4.0
28835,2.0
28836,3.5
28837,4.0
28838,4.0
28839,4.0
28840,3.0
28841,4.0
28842,5.0
28843,3.0
28844,3.0
28845,3.0
28846,5.0
28847,3.0
28848,4.0
28850,1.0
28851,3.0
28852,2.0
28853,4.0
28854,3.5
28855,4.5
28856,4.0
28858,1.5
28859,4.0
28860,4.0
28861,3.5
28862,5.0
28863,3.0
28864,4.5
28865,5.0
28866,3.0
28867,4.0
28868,4.5
28869,2.5
28872,2.5
28873,4.5
28874,5.0
28875,4.0
28876,4.0
28877,4.5
28878,4.0
28879,3.0
28880,2.5
28881,5.0
28882,3.0
28883,4.0
28884,4.0
28885,2.0
28886,3.0
28887,4.0
28888,4.5
28889,5.0
28890,4.5
28891,3.5
28892,5.0
28893,4.0
28894,2.0
28895,4.5
28897,3.5
28899,5.0
28900,1.0
28901,1.0
28903,3.5
28904,4.0
28905,3.0
28906,3.5
28907,3.0
28908,4.0
28911,4.5
28912,4.0
28913,3.5
28914,4.5
28915,3.5
28916,5.0
28918,2.5
28920,2.0
28921,4.0
28922,4.0
28923,3.0
28924,1.0
28925,0.5
28926,3.0
28927,3.5
28928,4.0
28929,3.0
28930,4.0
28931,5.0
28935,4.0
28937,2.5
28938,3.0
28939,4.0
28941,5.0
28942,5.0
28943,3.5
28944,4.0
28945,3.5
28946,2.5
28947,1.0
28948,4.0
28951,5.0
28952,4.0
28953,4.0
28954,4.5
28955,5.0
28956,3.0
28957,2.5
28959,1.0
28960,5.0
28962,5.0
28963,4.0
28964,3.0
28965,4.0
28966,1.0
28967,3.5
28968,5.0
28969,5.0
28970,4.0
28971,4.5
28973,5.0
28974,4.0
28975,4.0
28976,4.0
28977,3.0
28979,5.0
28980,5.0
28981,1.0
28982,4.0
28983,5.0
28984,3.0
28985,3.5
28986,3.0
28987,2.0
28989,4.0
28990,4.0
28991,4.5
28992,3.0
28994,3.0
28995,3.0
28996,3.0
28997,1.0
28998,4.0
28999,2.0
29003,3.5
29004,4.0
29005,2.0
29006,4.0
29008,3.0
29009,2.0
29010,2.5
29011,3.0
29012,4.5
29013,4.5
29014,1.0
29015,4.0
29016,2.0
29018,2.0
29019,4.0
29020,3.5
29021,3.5
29022,2.0
29023,3.0
29024,3.5
29026,2.0
29027,5.0
29028,3.0
29030,3.0
29031,3.5
29032,3.0
29033,3.5
29034,4.0
29038,3.0
29039,4.0
29040,1.5
29041,5.0
29042,4.0
29043,3.0
29044,4.0
29045,5.0
29046,3.0
29047,3.5
29049,4.0
29050,5.0
29052,2.0
29053,2.0
29054,4.5
29055,3.5
29056,4.5
29057,1.5
29058,3.0
29059,3.5
29060,5.0
29061,4.0
29062,3.0
29063,5.0
29064,4.0
29066,2.0
29067,5.0
29068,3.0
29069,4.0
29070,5.0
29071,4.0
29072,5.0
29073,4.0
29074,4.0
29075,2.0
29077,3.5
29080,4.0
29081,4.0
29083,3.0
29086,4.5
29087,2.5
29090,2.0
29091,4.0
29093,2.0
29094,3.5
29095,3.5
29096,5.0
29098,3.0
29099,2.0
29100,4.0
29102,1.0
29106,4.0
29108,3.0
29111,2.0
29112,3.5
29113,3.0
29115,3.5
29117,4.0
29118,5.0
29119,4.5
29120,1.0
29121,4.0
29122,2.0
29123,4.5
29124,4.5
29125,4.0
29126,3.0
29127,2.5
29128,4.5
29129,4.0
29131,3.0
29132,3.5
29133,1.5
29134,4.0
29135,4.5
29136,3.0
29137,3.0
29138,4.0
29139,4.5
29140,5.0
29141,3.5
29142,3.0
29143,3.0
29144,3.0
29147,4.0
29148,3.0
29149,4.0
29150,4.0
29151,1.0
29152,1.0
29156,3.0
29157,4.0
29158,0.5
29159,3.0
29160,3.0
29162,3.5
29164,3.0
29166,4.5
29169,2.5
29170,3.0
29172,4.0
29173,3.5
29174,0.5
29175,5.0
29176,3.0
29178,4.0
29179,3.0
29181,4.0
29182,5.0
29183,5.0
29184,3.0
29185,4.5
29186,4.0
29187,5.0
29188,4.0
29189,4.5
29190,3.0
29191,4.0
29192,5.0
29193,4.0
29194,5.0
29195,3.0
29196,4.0
29197,3.0
29198,3.0
29199,4.0
29201,5.0
29202,4.0
29203,4.0
29204,4.0
29205,2.5
29206,3.0
29207,2.0
29209,2.0
29210,4.5
29213,5.0
29214,3.0
29215,1.5
29216,2.0
29217,1.0
29218,5.0
29219,3.0
29221,3.0
29222,4.0
29223,4.0
29224,2.5
29225,4.0
29226,4.5
29227,2.0
29228,4.0
29230,4.5
29231,5.0
29232,3.0
29233,5.0
29234,2.0
29235,4.0
29236,4.5
29237,4.0
29238,3.0
29239,4.0
29241,3.0
29242,4.0
29243,3.5
29245,5.0
29246,2.5
29247,2.0
29248,4.0
29251,1.0
29252,1.5
29253,4.0
29254,3.0
29256,3.5
29258,3.0
29259,3.5
29261,3.5
29262,2.0
29263,2.5
29264,5.0
29265,5.0
29266,2.5
29267,2.5
29268,4.0
29270,3.0
29271,5.0
29273,5.0
29274,4.0
29276,4.0
29277,5.0
29278,1.5
29280,3.0
29281,3.0
29282,4.0
29283,4.5
29284,4.0
29285,2.5
29287,5.0
29288,4.0
29290,4.0
29291,3.0
29292,4.0
29293,2.0
29294,3.5
29295,0.5
29296,1.0
29297,5.0
29298,4.0
29299,4.5
29301,4.0
29302,4.5
29303,2.5
29304,4.0
29305,3.0
29306,1.5
29307,4.5
29308,2.0
29309,1.0
29311,3.0
29312,5.0
29313,4.5
29314,4.5
29315,4.0
29316,4.0
29317,4.0
29318,4.0
29319,4.0
29320,4.0
29323,3.5
29324,5.0
29325,4.0
29327,5.0
29328,4.5
29329,4.0
29330,4.0
29332,2.0
29333,3.5
29334,3.0
29336,2.0
29337,4.0
29338,2.5
29339,2.0
29342,3.0
29344,3.0
29345,4.0
29347,5.0
29348,4.0
29349,4.0
29350,3.0
29352,5.0
29353,3.0
29354,4.0
29355,4.0
29356,5.0
29358,4.5
29361,2.5
29362,3.5
29363,2.5
29365,3.5
29366,3.0
29367,3.0
29368,4.0
29369,3.5
29371,5.0
29372,3.0
29373,4.0
29374,4.0
29376,2.0
29377,4.5
29378,4.0
29379,5.0
29380,5.0
29384,4.5
29385,2.5
29386,4.0
29388,2.5
29389,3.5
29390,4.5
29391,3.0
29392,4.0
29393,3.0
29394,4.0
29395,2.0
29396,5.0
29399,5.0
29400,3.0
29401,1.0
29402,3.0
29403,3.0
29404,4.5
29405,4.0
29406,4.5
29407,3.0
29408,2.0
29409,2.0
29410,3.0
29411,3.0
29412,2.0
29415,1.0
29416,5.0
29417,4.0
29418,4.5
29420,5.0
29421,4.0
29422,3.5
29423,3.0
29424,2.0
29425,4.0
29426,3.0
29427,4.5
29428,5.0
29429,2.5
29431,3.0
29432,3.5
29434,4.0
29436,4.0
29437,4.0
29438,4.0
29439,2.5
29440,3.5
29441,4.5
29442,2.0
29443,2.0
29444,4.0
29445,5.0
29446,2.0
29447,4.0
29448,3.0
29449,5.0
29450,3.0
29451,4.0
29453,3.0
29454,3.0
29455,5.0
29456,1.0
29458,3.5
29459,4.0
29461,4.0
29462,4.5
29464,4.0
29466,4.0
29467,3.5
29468,4.0
29469,3.0
29470,3.5
29471,4.5
29472,4.0
29473,4.0
29474,1.5
29477,4.0
29478,3.0
29480,4.0
29481,4.0
29482,4.5
29483,4.0
29484,3.5
29485,3.5
29486,4.0
29487,4.0
29489,5.0
29490,4.5
29491,3.0
29492,3.5
29493,4.0
29494,3.5
29496,3.5
29497,5.0
29498,4.0
29499,5.0
29501,3.0
29502,4.5
29503,4.0
29504,4.0
29505,5.0
29506,4.0
29507,2.0
29508,4.5
29511,2.5
29512,4.0
29513,4.0
29514,4.0
29517,5.0
29518,3.5
29519,3.0
29520,2.0
29521,5.0
29522,3.0
29523,4.5
29524,5.0
29525,5.0
29527,2.0
29529,2.5
29530,4.0
29531,5.0
29532,3.0
29533,3.0
29534,4.0
29535,3.5
29537,4.0
29539,3.5
29540,1.0
29541,5.0
29542,3.0
29545,3.5
29546,4.0
29547,5.0
29548,4.5
29549,3.0
29550,3.5
29551,3.0
29552,4.5
29554,4.0
29555,5.0
29556,4.0
29557,4.5
29558,4.5
29560,3.0
29561,5.0
29562,3.5
29564,4.0
29565,4.0
29566,5.0
29567,4.0
29568,2.0
29571,4.0
29572,4.5
29573,0.5
29574,3.0
29575,5.0
29576,5.0
29577,4.0
29578,4.0
29579,4.0
29580,4.0
29582,3.0
29584,4.0
29585,3.5
29586,3.0
29588,5.0
29589,5.0
29590,4.0
29592,4.0
29593,4.5
29594,4.0
29595,5.0
29596,3.5
29597,4.0
29598,4.0
29599,4.5
29600,2.0
29601,5.0
29602,4.0
29603,5.0
29605,3.0
29606,4.0
29607,2.0
29608,1.0
29609,3.0
29610,2.5
29611,3.0
29612,4.0
29614,4.0
29616,4.0
29617,3.0
29618,4.5
29619,3.0
29620,3.0
29621,5.0
29623,3.5
29625,4.0
29626,3.5
29627,5.0
29628,2.0
29629,2.0
29631,4.0
29632,3.0
29633,3.5
29634,3.5
29636,4.0
29637,4.0
29638,1.0
29639,4.0
29640,5.0
29641,2.0
29642,4.0
29643,4.0
29644,3.5
29645,3.0
29646,4.0
29647,3.0
29648,5.0
29650,4.5
29651,3.5
29654,2.0
29655,3.5
29656,2.0
29657,2.0
29658,3.0
29659,2.0
29660,3.0
29661,0.5
29664,4.0
29665,4.0
29667,2.0
29669,4.5
29670,2.0
29672,4.0
29673,3.0
29674,4.0
29676,3.5
29677,5.0
29678,3.0
29679,3.5
29680,3.0
29682,4.0
29683,4.0
29684,2.0
29685,4.0
29686,3.0
29687,5.0
29688,4.0
29691,4.0
29692,4.0
29693,4.0
29694,4.0
29695,3.0
29697,2.0
29699,4.0
29700,3.0
29701,5.0
29703,2.5
29704,4.5
29705,3.0
29706,4.0
29707,5.0
29708,4.0
29710,4.5
29711,3.0
29712,2.5
29713,2.0
29714,3.5
29715,5.0
29716,3.5
29717,5.0
29719,3.0
29720,2.5
29723,3.5
29724,3.5
29725,0.5
29726,4.0
29727,4.0
29728,2.0
29729,2.5
29730,3.5
29731,4.0
29732,2.0
29733,4.0
29734,4.0
29735,3.0
29737,2.0
29738,4.5
29739,4.0
29741,4.0
29742,4.0
29743,5.0
29744,4.0
29745,2.5
29747,4.0
29748,4.0
29751,5.0
29752,3.0
29753,2.5
29754,1.0
29755,4.5
29757,4.0
29758,4.0
29759,2.5
29760,3.0
29763,2.0
29764,3.0
29766,5.0
29768,4.0
29769,4.0
29770,3.0
29773,2.5
29774,3.0
29775,1.0
29776,4.0
29777,4.0
29778,3.5
29779,3.0
29780,4.5
29781,4.0
29782,4.5
29783,4.0
29784,3.5
29785,3.0
29786,2.0
29787,3.0
29788,4.0
29789,0.5
29790,4.0
29791,3.0
29792,2.5
29793,1.5
29794,4.0
29796,2.0
29798,5.0
29799,5.0
29800,3.5
29802,4.0
29804,4.0
29805,4.0
29807,1.0
29810,4.0
29811,5.0
29813,3.0
29814,4.0
29815,3.0
29816,3.0
29817,3.0
29818,4.5
29819,4.5
29820,3.5
29821,3.0
29822,4.0
29823,4.0
29824,2.0
29826,5.0
29828,3.5
29829,3.5
29830,4.0
29831,3.5
29832,4.0
29833,3.0
29834,4.0
29835,4.5
29836,3.5
29837,4.0
29838,4.0
29839,3.0
29840,2.5
29841,4.0
29842,4.0
29843,4.0
29844,4.0
29845,3.5
29846,4.0
29847,2.0
29848,3.5
29849,5.0
29850,2.0
29851,5.0
29852,3.0
29853,3.5
29854,3.0
29855,5.0
29856,3.0
29857,4.0
29858,4.0
29859,4.0
29861,3.0
29862,3.0
29863,3.0
29865,4.0
29868,3.5
29869,4.0
29872,2.0
29873,3.5
29874,4.0
29875,4.0
29876,3.0
29877,3.5
29878,4.5
29879,2.0
29880,2.5
29881,4.0
29883,3.0
29884,4.0
29886,5.0
29887,3.0
29888,5.0
29890,4.0
29891,3.0
29892,2.5
29893,4.0
29894,3.0
29895,3.0
29896,3.0
29897,4.0
29898,3.0
29900,2.5
29901,3.0
29902,3.5
29905,4.0
29906,3.5
29908,4.0
29909,1.5
29910,4.0
29911,3.5
29912,4.0
29914,4.0
29915,2.0
29916,3.0
29917,4.0
29918,3.0
29919,2.0
29920,5.0
29921,4.0
29922,4.0
29923,4.0
29924,4.0
29925,2.5
29926,4.5
29927,3.0
29928,5.0
29929,3.0
29932,4.0
29936,3.5
29937,3.0
29938,3.5
29940,3.5
29941,4.0
29942,3.0
29943,3.0
29944,5.0
29945,4.0
29946,3.0
29947,4.0
29948,5.0
29949,2.0
29950,3.0
29952,4.0
29953,3.5
29955,3.0
29956,3.5
29959,4.5
29960,4.0
29964,4.5
29965,3.0
29966,4.5
29967,4.0
29969,4.0
29970,4.0
29973,5.0
29974,2.5
29975,5.0
29976,3.0
29977,4.0
29979,5.0
29981,2.0
29982,2.0
29985,3.5
29986,4.5
29987,4.0
29988,4.0
29990,5.0
29991,3.0
29994,3.0
29995,3.0
29996,4.0
29999,4.5
30000,3.0
30001,3.0
30003,4.0
30005,0.5
30007,5.0
30008,4.5
30012,4.0
30013,3.5
30015,4.5
30016,5.0
30017,4.0
30018,4.5
30019,4.0
30022,3.0
30023,3.0
30024,3.0
30025,3.0
30026,1.0
30030,1.5
30031,3.5
30032,4.0
30033,4.0
30034,1.0
30036,4.0
30037,3.0
30038,4.0
30039,3.0
30040,4.0
30041,3.0
30042,4.5
30043,4.0
30044,4.5
30045,4.5
30047,1.5
30049,4.0
30050,4.0
30051,3.0
30052,3.0
30053,3.0
30054,3.0
30056,1.0
30057,3.5
30058,4.0
30059,4.0
30060,4.5
30061,3.0
30062,3.5
30063,3.0
30064,2.0
30066,3.0
30067,4.0
30068,3.5
30070,3.5
30071,4.0
30072,4.5
30073,4.0
30074,3.0
30077,5.0
30079,1.5
30080,4.0
30081,3.5
30083,3.0
30084,2.5
30086,4.0
30087,1.5
30088,5.0
30089,2.0
30090,5.0
30092,5.0
30093,4.5
30094,4.0
30095,3.5
30096,4.0
30099,2.0
30100,4.5
30101,4.0
30102,3.0
30103,3.0
30104,3.0
30107,4.0
30108,4.0
30110,3.0
30111,4.0
30112,3.5
30113,4.0
30114,4.5
30116,1.5
30118,4.0
30120,2.5
30121,4.0
30122,4.0
30123,1.0
30125,5.0
30126,5.0
30128,2.0
30129,5.0
30130,4.0
30131,2.0
30133,4.0
30134,5.0
30135,2.5
30136,4.0
30137,3.0
30138,4.0
30139,5.0
30141,4.0
30142,3.5
30143,5.0
30144,4.0
30145,2.0
30146,4.0
30147,4.0
30148,2.0
30149,3.5
30150,4.0
30151,3.0
30152,4.5
30153,1.0
30154,2.5
30155,4.0
30157,5.0
30158,4.0
30159,3.0
30160,1.0
30161,3.0
30163,4.0
30164,5.0
30165,5.0
30166,4.0
30167,2.0
30168,3.0
30169,2.0
30171,4.0
30172,4.0
30173,4.5
30174,5.0
30175,4.0
30176,1.0
30178,4.0
30179,2.5
30180,4.0
30181,4.0
30183,2.0
30184,0.5
30185,2.5
30186,4.0
30187,5.0
30189,5.0
30190,5.0
30191,3.0
30192,4.0
30194,4.0
30196,4.5
30197,1.5
30198,3.0
30199,5.0
30200,5.0
30201,5.0
30202,3.0
30203,4.5
30204,2.0
30205,0.5
30206,3.5
30207,4.0
30208,3.0
30209,5.0
30210,5.0
30211,3.5
30212,3.5
