user,movie,rate
2532,2667,5.0
677,5082,3.0
2098,592,5.0
551,5427,2.0
61,5467,4.0
1111,16292,4.0
1748,1397,2.5
614,16527,1.0
425,1247,5.0
2553,28932,5.0
61,13207,2.0
1034,2227,4.0
1006,177,2.0
789,2837,4.0
82,20237,4.0
4408,1307,5.0
3708,1232,5.0
3106,2812,5.0
271,40577,5.0
2924,882,5.0
1160,5372,4.0
1202,4487,4.0
1279,1232,4.0
3323,3852,3.0
3050,9742,3.0
712,8467,5.0
2035,13487,4.0
1405,8567,4.0
712,6987,3.0
404,10402,4.0
3617,1532,3.0
2665,27507,4.0
110,9837,3.5
2287,5327,3.0
271,4617,4.0
180,19397,3.5
908,6242,4.5
19,967,4.5
1286,8287,5.0
285,12672,5.0
3288,4962,3.0
3169,11652,0.5
1566,237,3.5
110,7122,3.5
271,967,5.0
957,592,3.0
1195,892,4.0
663,237,4.0
110,3757,3.5
712,8022,4.0
488,18787,2.0
537,4142,4.0
740,11747,3.0
2910,32402,4.0
285,35532,2.0
950,342,5.0
2770,3037,3.0
1251,2762,3.0
838,1107,3.5
1041,3122,5.0
1895,4962,5.0
320,21187,3.0
1055,82,3.0
1734,33007,5.0
4415,2752,1.0
3701,9372,4.5
117,362,4.0
3589,4382,4.0
3631,582,3.0
964,8492,3.5
1111,35697,2.0
61,8042,4.0
439,8517,3.5
3715,2817,5.0
894,7117,2.5
2350,1917,5.0
747,13812,3.0
96,30237,4.0
439,40597,4.0
894,522,1.5
383,1197,2.0
404,26632,1.0
3155,18307,3.0
2798,4327,4.0
12,8962,4.0
747,1987,3.0
285,8892,2.0
1629,352,4.5
2252,1797,2.0
614,1292,2.5
565,337,3.0
502,28837,5.0
2133,2992,2.0
1055,15822,4.0
1692,39642,4.0
1167,12347,2.0
2385,27622,4.0
2364,23287,4.0
2238,8397,2.0
873,25212,1.0
124,1262,4.0
915,2112,5.0
747,11882,2.5
614,3862,3.5
936,8022,2.0
2798,1232,3.0
1055,987,3.0
3120,5172,4.5
2749,6277,3.5
222,16537,3.0
82,15642,3.0
2511,402,5.0
2287,4257,3.5
173,3912,4.0
873,2227,2.5
3092,23172,0.5
110,13117,2.5
3022,18637,4.0
320,6512,4.0
264,15367,3.0
845,5062,4.0
3841,2997,5.0
173,4582,4.0
75,15527,2.5
1286,9427,4.0
1174,8357,3.0
1405,6512,5.0
1440,12067,5.0
551,20212,4.0
873,6287,3.5
1244,417,4.0
264,2577,4.0
404,26717,2.0
1174,322,4.0
1041,132,5.0
614,17402,2.0
621,1512,3.0
110,3037,2.0
3183,2182,4.0
1321,6952,4.0
1146,5482,3.0
313,1197,3.5
306,11187,3.0
2637,3572,4.5
824,6497,3.0
54,42,5.0
1545,5247,4.0
180,15937,2.0
124,18872,4.0
180,13127,4.5
537,7992,3.5
19,1802,4.5
26,5367,4.0
2896,13017,3.5
747,1887,3.5
481,5292,2.0
852,12322,3.0
3610,10522,4.0
285,302,4.0
1930,6882,5.0
89,3157,3.0
684,4782,2.0
439,3602,5.0
873,15382,3.5
1426,2922,4.0
992,102,4.5
271,5982,2.0
82,43277,3.0
2378,2947,4.5
3267,882,0.5
1405,5702,4.0
2147,337,4.0
1034,1007,3.0
1013,6832,3.5
740,952,4.0
264,35312,2.0
635,21512,1.0
2595,3382,3.5
2231,12382,0.5
726,3337,3.0
922,39657,2.5
124,39432,3.5
1468,7802,4.0
1006,25697,5.0
1174,552,4.0
1447,6927,3.0
922,8317,3.5
2021,20677,3.0
299,35757,4.0
404,3837,4.0
3561,1842,4.5
2280,4442,4.5
1153,1367,3.0
908,4022,3.5
1006,17157,4.0
1153,4027,3.0
404,3107,5.0
1783,7262,5.0
2224,342,5.0
1405,10272,4.0
4058,2862,2.5
243,7182,3.0
1055,1452,3.0
1111,14167,4.0
789,4522,5.0
383,24607,3.0
3750,15367,4.0
2196,1667,5.0
684,2997,4.0
4408,4707,2.5
82,43977,4.0
1713,2132,4.5
292,777,4.5
2896,4707,1.5
2644,2277,2.5
404,11567,4.0
747,31687,4.5
1944,952,4.0
1909,3457,5.0
614,29312,4.0
481,13472,3.0
1048,11012,4.5
1958,2512,2.5
698,6597,2.0
4177,1832,4.0
1174,2557,3.0
201,17,2.0
3554,882,5.0
1748,4382,3.0
2231,15947,3.5
4527,1242,2.0
341,6122,4.0
3393,8347,4.0
1797,4732,4.0
4198,7337,4.0
2140,2182,2.0
2868,10552,4.0
1916,1457,5.0
12,697,3.5
1286,9432,4.0
1300,17212,2.0
2392,352,3.0
719,1352,3.5
82,35747,1.0
1587,4532,3.0
922,12947,5.0
1804,8222,3.0
1104,7142,3.5
1909,2252,5.0
754,617,5.0
635,4787,1.0
12,23542,3.5
1979,6922,3.0
26,16327,4.0
1111,7797,4.0
299,722,4.0
2882,18472,5.0
264,9542,2.0
439,23222,4.0
75,6777,4.0
4422,827,4.0
460,18177,4.5
390,557,2.0
2259,6627,3.0
348,4807,3.0
2238,727,3.5
404,20147,5.0
936,16112,3.0
1769,4112,3.0
2595,7057,3.0
1510,547,3.0
264,18232,3.0
2357,7197,2.0
2294,18087,2.5
264,4942,1.0
180,427,3.0
1426,3307,4.0
1559,12367,4.0
3001,4832,1.0
2616,3877,4.0
873,14822,2.0
320,3292,4.0
2189,7197,4.0
3876,10067,2.5
1713,6737,3.0
754,11247,3.0
1671,527,3.0
306,3517,3.0
2350,10357,5.0
740,20532,1.0
89,642,3.0
1440,10732,4.0
2133,3097,4.0
4282,18772,3.0
873,10277,4.5
4380,11382,3.0
1538,7582,3.5
425,8172,3.0
1531,12827,4.0
3281,4367,4.0
1909,517,3.0
2294,1897,4.0
89,22562,3.5
1006,18067,4.0
61,3407,3.0
992,722,4.0
1300,10692,3.5
2819,957,3.5
1223,1412,3.0
264,26642,4.0
2693,11427,4.0
2756,3342,5.0
341,302,4.0
943,3272,5.0
2133,3622,1.5
2378,4282,3.5
1041,26902,5.0
3232,2107,3.0
1426,13072,4.0
2917,4637,1.0
691,27767,5.0
3456,9372,2.5
1468,15567,3.5
1552,392,5.0
999,352,4.0
1300,6287,2.5
313,8222,3.5
3589,35392,4.0
1853,16812,4.5
152,4027,4.0
810,4052,1.5
4366,717,4.0
684,11057,2.0
4065,2112,5.0
110,6882,4.5
1272,2207,3.5
614,19742,4.0
3001,3292,3.0
2147,882,5.0
4149,13432,2.5
1426,12697,3.0
1524,39467,4.5
1139,11492,4.0
2357,6917,4.5
719,3177,4.0
2595,9892,2.5
285,1232,5.0
782,4422,5.0
1363,18947,4.5
2917,22007,4.5
558,2497,4.0
3890,25347,2.0
383,14757,2.0
1328,18862,3.5
712,18072,2.0
82,3967,4.0
1440,11577,3.0
397,192,2.0
75,977,5.0
376,2032,4.0
152,25482,4.0
1412,7852,1.0
3232,2252,5.0
404,12682,4.0
789,7062,5.0
544,3762,4.0
243,6252,4.5
68,14892,1.5
3876,597,2.5
2910,9672,3.0
1468,2052,5.0
922,10232,2.5
544,4722,5.0
1328,2517,3.0
180,20847,2.0
2322,14387,5.0
2021,13052,3.5
1398,1172,4.5
2798,567,4.5
712,44177,4.0
75,13207,3.0
2770,16217,3.0
1475,9117,3.0
2791,1092,1.0
264,2697,2.5
3260,152,2.5
761,8547,3.0
922,167,3.5
544,16812,3.0
1125,5577,3.5
3197,2507,4.0
1202,12962,4.0
2385,7607,4.0
75,11182,3.0
75,217,2.5
1426,10747,3.0
110,5507,3.0
2511,5787,5.0
61,4102,3.0
1510,11042,4.0
866,4562,3.5
2826,102,4.5
467,21327,4.5
390,31787,4.0
341,10377,2.0
908,8432,3.5
600,197,3.0
2553,3797,5.0
901,9312,4.0
1853,3882,3.5
1216,3757,3.0
19,9537,4.0
75,5482,3.5
971,3082,1.0
635,1897,3.0
75,11797,2.0
894,2017,4.5
1426,6882,3.0
75,44522,2.0
208,21367,3.0
747,532,3.5
404,4322,4.0
180,882,4.5
1741,16792,3.0
1426,3892,4.0
446,5482,3.0
369,5572,5.0
3918,26867,5.0
89,3762,3.0
1300,14932,3.5
1629,642,4.0
2077,12592,3.0
1909,4782,4.5
3862,8467,3.0
614,21772,3.5
306,8672,2.0
243,10047,4.5
320,787,4.0
2448,34567,5.0
2287,5447,3.0
3848,18382,5.0
1944,4052,4.0
2994,1442,4.5
180,43502,3.0
1104,1062,4.0
2371,4717,4.0
19,972,4.0
887,2017,4.5
1531,9812,3.0
481,10792,4.0
3547,24687,5.0
3659,7822,1.0
467,6627,2.5
124,8002,3.5
1895,1317,4.0
1146,8997,3.5
3274,11517,3.5
320,6167,4.0
530,10862,4.0
2518,222,2.5
1685,3367,2.0
2399,6462,2.5
1412,642,5.0
4478,22962,2.0
621,4082,3.0
61,4477,4.0
2210,2407,3.0
1006,2662,4.0
1223,11667,3.0
264,5227,4.0
1419,15632,4.0
82,11527,5.0
2357,2862,2.0
19,4112,4.0
1251,2352,4.0
4408,9402,0.5
2084,2732,5.0
2756,6962,2.0
397,1802,3.0
607,8687,3.5
4695,8117,4.0
1216,15822,1.0
306,7367,3.5
376,17367,4.5
1391,777,4.5
3561,502,3.0
747,1747,3.0
285,10112,4.0
453,6307,5.0
684,4132,3.0
75,20702,3.0
964,142,3.0
747,4997,2.5
1146,437,4.5
747,7117,1.5
4576,6117,4.0
3155,9537,3.0
2735,1572,2.0
425,13002,2.0
992,642,4.5
1699,34002,1.5
1195,5057,4.0
2399,1307,5.0
1797,4717,4.0
1104,1602,3.0
1825,927,4.5
2833,4697,4.0
82,44937,3.5
1895,2592,4.0
306,39797,1.0
180,2462,3.0
3869,1092,3.0
565,6702,3.0
404,34127,1.0
936,15682,3.5
544,14327,4.0
4387,522,5.0
1167,967,5.0
278,1742,4.0
628,7462,4.0
1608,3292,4.0
782,6177,3.0
3414,1757,4.0
1041,3702,5.0
936,3127,3.0
565,7182,2.5
1132,10217,4.0
838,5132,1.5
1426,5967,4.0
677,6677,2.0
2840,2252,4.0
3001,22782,1.0
110,7362,3.5
40,23412,5.0
75,7322,2.0
4009,1222,3.0
2525,2597,4.0
390,9807,1.0
271,16072,3.0
1426,37,4.0
2686,38077,5.0
1475,14267,3.0
2644,8222,4.5
558,10327,3.0
383,6017,1.5
1097,34767,3.5
831,5172,4.0
1174,792,5.0
75,562,3.5
2343,10627,2.0
1174,2697,3.0
404,1097,2.0
922,7337,3.5
1349,12617,4.0
3659,11527,4.0
404,12817,1.0
4275,277,5.0
1944,10137,3.5
936,3562,3.0
3848,947,5.0
2084,13472,3.0
306,35587,3.5
2385,22572,3.0
82,9837,3.0
936,1967,4.0
1615,2857,4.0
1216,187,1.0
2035,4427,5.0
467,9452,5.0
3540,14762,5.0
4359,9907,5.0
1041,9957,3.0
341,4097,4.0
768,202,3.5
614,23072,2.5
201,1192,5.0
3911,29247,3.0
3631,2592,5.0
537,9772,0.5
2427,21147,4.0
1069,1262,5.0
1552,967,4.0
614,2502,3.5
768,532,4.0
1139,21887,4.0
2000,14117,4.0
383,10067,2.0
1111,192,4.0
2245,39547,4.0
614,6422,3.5
425,2562,4.0
1321,3842,4.0
537,142,3.5
2021,9392,3.0
194,8597,2.5
1111,1452,3.0
12,3257,1.5
404,25662,4.0
614,2372,3.0
1300,687,4.0
2189,417,1.5
1566,15727,5.0
82,137,4.0
2028,927,5.0
2021,1967,2.0
390,31882,4.0
3274,43647,3.5
4310,9852,5.0
712,1092,2.0
173,8357,4.0
2301,21682,5.0
2196,4282,5.0
271,27,4.0
3309,1987,4.0
145,202,3.0
4520,2812,4.0
257,6677,3.5
3155,3547,3.0
1069,12047,4.0
278,1107,2.5
1349,1412,2.0
3400,8382,3.0
1748,16502,3.5
1804,10217,2.5
1041,12602,4.0
740,627,4.0
229,4877,4.5
3547,18167,4.0
1426,2257,2.0
1790,4692,3.0
1398,2442,4.0
1636,16502,5.0
1426,22617,4.0
3617,2052,4.0
2427,7707,4.0
607,8597,3.5
2371,4002,3.0
1783,6407,4.0
1153,10777,2.0
1853,10852,0.5
19,2217,5.0
397,1092,4.0
19,1632,4.0
2294,43427,4.5
3134,7582,3.0
495,42862,5.0
75,6737,2.5
75,18282,2.0
2560,2132,4.0
754,3217,3.5
2371,4382,4.0
698,3782,4.0
2966,2017,3.0
2049,4382,1.5
383,14012,2.5
19,7452,3.0
1594,3242,4.0
404,2177,5.0
2875,2727,4.0
481,21357,2.5
3071,10897,4.0
698,18627,2.0
971,3922,1.5
2189,957,5.0
1510,1967,2.0
4163,417,5.0
663,16907,4.0
2378,1027,3.5
2210,3652,3.5
1300,23842,2.0
1622,1397,5.0
810,1897,4.0
2714,4502,4.0
383,42272,0.5
544,17022,4.5
3183,1397,4.0
2553,5312,5.0
110,9512,2.5
614,8072,3.0
936,5707,3.0
3386,1007,2.0
2084,2802,4.0
355,2482,4.5
194,8387,1.0
180,31557,2.5
187,2362,4.0
2350,192,3.0
1762,5832,2.0
3589,2352,5.0
908,712,4.0
635,20772,2.0
299,927,5.0
2644,1457,3.0
3323,1037,3.0
1440,2487,4.0
873,3092,3.0
3190,5147,5.0
2238,8002,3.0
1790,4497,3.0
747,5657,3.0
838,1547,3.0
152,4012,3.0
3218,10327,1.0
131,912,4.0
1279,1382,1.5
2287,8117,3.0
747,33127,2.5
1216,1462,3.0
1881,5977,3.5
362,4497,3.0
313,12872,3.5
19,2207,4.0
180,16652,3.5
390,1347,4.0
2021,13732,4.0
3288,2657,4.5
3491,7357,4.5
2014,17667,3.5
873,1387,2.5
320,4062,4.0
124,4082,5.0
1202,8022,4.0
2175,1212,4.0
12,6812,3.5
1496,24097,2.5
1916,2512,5.0
572,24177,5.0
3470,41567,3.5
1006,5112,4.0
1041,7362,4.0
3841,5107,3.0
2770,23087,5.0
2273,36697,4.5
1706,3657,4.0
257,6562,4.0
82,4222,4.5
4184,13372,2.5
1041,1492,5.0
817,5772,4.0
390,6187,4.0
2497,3217,4.0
880,642,5.0
754,2442,4.0
1426,1917,5.0
2903,6702,3.0
1363,18967,4.0
4016,4617,3.0
3841,20227,2.0
201,23217,2.5
1426,23937,2.0
2553,7007,5.0
2357,92,2.0
404,5427,5.0
824,7782,4.0
607,10732,3.5
383,282,2.0
614,2002,2.0
1825,14247,2.0
4205,177,3.0
1832,4027,5.0
3190,11657,5.0
47,9327,4.5
383,16057,5.0
1111,3027,3.0
1153,3592,4.0
124,3417,4.0
1097,11472,4.5
3491,9742,2.5
2238,1182,3.0
2868,567,4.0
971,2207,3.0
2448,13732,4.0
1748,6912,2.5
1111,11867,4.0
194,1347,4.0
12,31217,3.5
1111,11502,4.0
1125,6567,4.0
1972,6562,5.0
383,13977,1.0
208,5832,3.0
285,24752,4.0
3106,2017,4.0
404,832,3.0
1629,2727,3.5
376,9207,4.0
1174,8312,2.0
712,6072,2.0
1041,15517,4.0
1426,21562,2.0
2994,662,3.5
2945,957,5.0
96,10557,5.0
1426,14707,0.5
2154,3762,4.0
348,357,3.0
124,2142,3.0
565,7142,3.0
201,9607,2.5
453,1412,4.0
3267,592,5.0
1174,3367,4.0
383,6627,3.0
271,6902,3.0
54,2997,4.5
2896,5172,4.5
1559,5107,3.0
208,11427,3.0
635,12697,5.0
404,18752,4.0
859,1607,5.0
1419,4082,3.0
747,29297,4.0
1713,7917,3.5
2875,402,4.5
1440,21057,3.0
3127,14992,5.0
180,15227,2.0
12,2617,4.5
3134,3762,4.0
2525,262,3.5
1643,12177,4.0
3708,14687,5.0
614,8317,4.0
922,1007,3.5
3554,13072,2.0
1286,6277,5.0
873,1557,3.0
873,10702,2.5
1748,6167,1.0
3078,11242,4.0
4184,12182,3.5
936,7927,3.5
901,3072,5.0
614,3972,2.5
495,3802,4.0
481,17747,2.0
481,33507,2.5
1405,10057,3.0
894,1217,4.0
3589,2667,2.0
278,24377,4.5
404,32482,3.0
271,7062,5.0
1790,15262,4.0
677,2207,3.0
873,4482,3.0
2343,5697,4.0
985,2002,4.0
1545,1192,4.0
201,21497,2.0
4002,3057,4.0
1041,3927,5.0
1713,29387,2.5
299,2347,3.5
3309,617,4.5
103,11642,4.0
2448,9572,5.0
3386,4772,4.0
1125,7647,2.0
341,6682,4.0
2868,3907,4.0
579,5832,5.0
61,952,4.0
607,2457,4.0
2959,402,4.0
866,3517,4.0
2532,4187,3.5
12,25017,4.0
75,18892,2.0
3904,3477,4.0
404,4917,3.0
397,11672,3.0
2875,3232,5.0
82,7072,3.0
2770,4582,3.0
180,6562,4.5
390,512,4.0
2133,10552,3.5
635,13052,2.0
1559,2922,4.0
3372,10057,3.0
1125,20137,4.0
404,8142,1.0
3876,6492,4.5
1671,7822,3.0
488,2997,5.0
894,3957,3.5
201,13027,2.5
544,337,3.5
1769,1402,5.0
1566,2667,4.0
26,8822,4.0
1958,4082,2.0
383,41577,1.0
2756,82,4.0
3547,2892,3.0
82,41502,0.5
1111,31792,4.0
1132,1337,3.5
768,20677,4.0
355,7582,3.0
1153,14202,4.0
82,12897,5.0
3036,25787,5.0
2315,9207,3.5
1034,472,5.0
712,2107,2.0
1552,10527,3.0
1993,357,5.0
964,3792,2.0
1307,5112,3.0
313,10667,3.5
82,43742,2.0
110,47,2.5
3295,3192,4.0
845,11372,4.0
1307,5572,4.0
2077,5982,2.5
3862,13112,4.0
26,24987,4.0
2868,582,4.0
3708,16762,2.0
2861,1547,4.0
278,3947,2.5
75,36417,2.0
1762,2082,4.5
859,11842,4.0
1055,13177,1.0
544,2037,4.0
1097,572,3.5
390,12287,5.0
719,1307,4.5
1314,6757,2.5
12,3912,3.0
1916,14687,4.5
306,697,3.5
306,11737,4.0
558,2382,4.5
320,1617,1.0
614,10327,4.0
2861,7782,5.0
12,2352,4.5
75,4582,3.0
411,5587,4.5
2896,3787,4.5
404,10657,3.0
530,2082,3.0
3435,5962,3.5
3834,1232,5.0
1041,9272,5.0
1328,1892,3.5
1706,4257,4.0
4492,2997,5.0
4464,662,1.0
1300,25522,2.0
4674,4367,4.0
383,21312,2.0
775,3477,4.0
1951,592,5.0
894,417,3.5
285,8047,3.0
3155,23632,4.0
3834,15772,2.0
677,502,2.5
2035,4492,5.0
2371,527,3.0
4695,957,3.5
1160,8837,4.0
1734,6222,4.0
1041,13332,4.0
229,1182,4.0
712,4252,4.0
1090,1052,1.0
348,4582,3.0
537,10342,3.5
3589,1452,4.0
3617,7437,2.0
2945,1547,4.5
2245,1197,5.0
1202,1907,4.0
1580,5777,4.0
2294,617,2.5
68,1202,3.5
2637,9607,5.0
2868,2002,3.5
299,557,3.0
89,20517,1.0
124,18577,3.5
3652,642,3.5
544,2182,2.5
2399,4787,5.0
278,2057,3.0
1069,527,4.5
2553,5622,5.0
404,6332,4.0
2175,2972,5.0
208,1057,2.5
1524,5312,4.5
4114,10992,4.5
1412,6702,3.0
3589,1987,4.0
2602,9707,4.5
110,5532,4.0
271,2332,4.5
908,5107,3.5
824,3947,3.0
1440,7312,3.0
1153,822,3.0
264,16952,3.0
2238,16772,3.5
1104,1442,3.5
2238,2257,4.5
2609,3797,3.0
383,9037,2.5
2686,21807,5.0
824,4297,5.0
96,5897,4.0
4653,717,3.0
82,22027,1.5
1328,4257,4.0
2525,1957,3.0
712,3667,2.0
467,102,3.0
782,692,3.5
530,26582,5.0
1587,33717,3.0
901,1092,3.0
404,8507,2.0
320,9492,4.0
712,9362,3.0
831,2447,3.0
467,40997,4.5
698,12147,4.0
12,17782,4.5
1111,42747,2.0
383,8537,4.0
4205,3912,3.0
3064,6562,5.0
264,3627,4.0
257,592,4.5
1125,52,3.0
306,6352,4.0
873,16217,3.5
3785,5632,5.0
1174,2012,3.0
1006,1327,4.0
3036,2462,4.0
1041,37597,4.0
1832,667,3.0
558,4047,3.0
2945,3462,4.0
1300,997,3.0
957,3177,3.0
747,2042,1.5
1125,11262,4.0
1496,2372,3.5
404,44787,3.0
2462,37,4.0
194,9127,4.0
1230,257,3.0
1881,1347,4.0
2098,1747,3.5
82,10082,4.0
12,592,3.0
677,2352,4.5
61,1272,3.0
383,13162,2.5
1293,26502,1.0
1538,3977,3.5
572,4862,4.0
2070,7317,4.0
1909,11407,4.0
1167,9372,4.0
1027,1797,5.0
3533,6462,4.0
1202,3942,4.0
110,4757,2.0
82,32337,1.5
726,6532,4.0
4583,962,4.0
1069,11652,4.0
1825,5032,5.0
537,3642,4.0
4093,17987,3.0
3708,2762,5.0
2994,887,4.0
201,2192,3.5
1034,12297,4.0
481,23812,2.5
873,12902,0.5
3736,13137,4.0
3015,5172,4.0
782,9892,4.5
1244,887,3.0
2357,2032,4.0
873,4027,3.5
698,7802,2.0
1097,2352,4.5
1153,13457,3.0
1111,2562,1.0
1678,1532,5.0
4653,11637,4.0
3652,1637,4.5
2329,3307,4.0
383,2402,3.0
747,33342,3.5
2770,7452,1.0
1041,3067,4.0
2385,5262,4.0
2553,102,5.0
1804,37282,4.0
404,16227,1.0
3561,3852,3.5
544,2332,3.5
677,582,3.5
1419,502,5.0
446,31502,3.5
1132,35082,3.5
523,8342,4.0
2049,9202,4.0
1349,5697,3.0
75,22847,4.0
3855,882,4.0
2049,7927,2.0
2175,30687,5.0
1734,8862,3.0
1125,19227,3.0
1790,6407,4.0
1258,2207,4.5
1650,24392,1.0
481,3192,2.0
3897,18147,3.0
509,4707,5.0
306,8382,2.5
3631,17007,3.0
383,10072,1.0
313,437,3.5
1139,2342,4.0
3246,2107,3.0
320,9842,5.0
635,4862,2.0
3393,9237,5.0
698,20462,1.0
481,4972,2.5
1363,5707,5.0
1692,592,3.0
75,8842,4.0
2413,1092,4.0
523,5657,4.0
3050,4612,5.0
3309,24092,4.0
985,3927,5.0
530,347,5.0
1097,5017,4.0
110,37,4.5
1104,4052,4.0
1104,47,3.5
1720,2682,4.0
740,1572,4.0
439,17222,3.5
3106,297,5.0
2399,3517,4.5
2602,13097,4.5
3680,1352,3.5
4541,192,4.0
4380,3957,4.0
103,11867,3.0
320,36977,4.0
425,10592,3.0
404,4272,3.0
1104,16817,4.0
2784,2597,2.5
271,5162,5.0
110,2362,3.5
740,877,3.0
964,12557,5.0
1531,2827,4.0
1034,357,5.0
747,6862,4.0
285,252,1.5
901,22652,5.0
173,3877,4.0
306,2467,4.0
586,6672,5.0
866,9107,2.5
768,4102,3.5
1783,3802,4.0
2651,3902,5.0
1153,22117,3.0
82,23472,3.5
75,1292,4.0
754,12947,4.0
1433,102,3.0
698,4677,3.0
1251,4327,3.5
110,7357,0.5
2294,2997,4.0
2840,1832,5.0
3218,1732,3.5
2945,4367,5.0
320,32322,3.0
614,8382,3.0
383,7227,4.0
1797,6502,4.0
1475,1262,5.0
264,2727,3.0
1363,30062,5.0
761,462,3.0
1153,20437,3.0
747,15542,4.0
2896,2707,3.0
1895,6562,5.0
1825,7992,4.5
1468,14907,4.0
1496,427,2.5
2672,1367,4.0
1202,45302,4.0
1146,3797,3.0
873,43297,3.5
1531,16367,3.0
782,41532,4.5
677,19807,4.0
404,9077,2.0
635,18982,1.0
2385,13057,4.0
712,87,4.0
901,10057,4.0
1153,1412,3.0
922,4082,2.0
2350,3642,2.0
1426,5022,3.0
3386,1442,3.0
201,5722,1.5
4310,1702,5.0
201,14637,2.5
1097,6227,4.5
2665,39977,4.0
1440,5697,5.0
537,3177,5.0
1608,3842,5.0
2392,457,2.0
2413,4237,5.0
257,37707,4.0
2077,23417,4.5
810,20027,4.0
320,9822,4.0
873,43722,3.0
404,38417,4.0
1804,19687,2.0
460,867,4.0
3848,25112,4.0
747,8552,2.5
747,23992,4.0
3876,2602,4.0
306,3622,3.5
2329,13947,4.0
2847,11167,2.0
607,5632,3.5
383,4062,4.0
691,2252,4.0
26,23962,1.0
1328,10287,2.0
1202,2442,3.0
530,22372,5.0
803,11557,3.0
824,5832,5.0
19,14327,4.0
2756,4782,3.0
229,822,3.5
2994,1302,3.5
1426,4427,5.0
1440,1262,5.0
1174,18412,4.0
873,5627,3.5
978,3517,2.0
201,5807,4.0
656,1262,5.0
1531,7872,2.0
2567,927,3.5
2735,6052,4.0
320,9367,1.0
2301,722,3.0
1825,27182,0.5
82,17942,3.5
908,15152,4.0
26,1522,5.0
285,8217,4.0
1202,10822,5.0
2133,4727,4.5
873,2197,3.5
82,6552,5.0
3267,362,5.0
75,8002,2.5
1069,2587,4.5
544,192,2.5
1069,1657,3.5
922,5757,4.0
1146,9642,3.0
82,20377,1.0
712,5002,4.0
747,2432,3.0
75,26872,1.5
89,11032,1.5
3323,1407,3.0
1958,722,2.5
1139,8237,4.0
2812,367,3.0
684,10847,3.0
208,24232,2.5
2882,12127,0.5
1006,9132,4.0
1741,1702,3.0
180,3197,3.5
285,19712,3.0
614,242,4.0
1286,29172,2.0
2945,5912,3.0
2665,6322,2.5
1195,5227,3.5
2448,30277,4.0
3162,12782,4.0
2392,16682,2.0
271,3182,4.5
1055,1872,4.0
3792,5227,4.5
201,4072,4.0
40,2392,3.0
201,19952,5.0
4653,11587,4.0
1524,4777,4.0
2581,6592,5.0
3533,4907,4.0
495,12027,2.0
271,24077,3.5
418,5807,4.0
922,30722,2.0
383,957,4.0
712,2342,4.0
89,7822,2.5
12,8492,3.0
439,6567,4.5
2378,1352,3.5
3645,3177,5.0
152,13242,3.0
3372,1632,2.0
621,1242,1.5
75,832,2.0
1153,9022,2.0
1426,9257,4.0
698,5342,1.0
404,22057,3.0
3617,342,4.0
1426,29657,4.0
1706,1387,2.0
1909,2457,3.5
2798,52,4.5
1300,2622,3.5
1727,3027,3.0
684,26817,4.0
2427,4327,4.5
621,2822,4.0
544,5632,4.5
369,35172,5.0
285,12217,5.0
208,9042,1.0
264,2342,2.0
341,12787,4.0
747,13432,2.0
3316,8667,3.0
922,14472,3.5
572,16292,4.0
2413,17927,4.0
530,2297,5.0
2315,337,4.5
635,11697,2.5
838,527,4.0
2077,4027,4.5
2791,512,4.0
3323,5507,3.0
2098,1262,4.5
726,16862,1.0
4520,3307,4.0
2070,6527,3.0
96,10027,5.0
2049,5222,3.5
1615,11587,4.0
1559,7262,3.0
1132,2667,4.5
824,3117,4.0
803,4692,3.5
894,17762,3.5
719,4692,4.0
488,2927,5.0
12,14852,4.0
222,7097,3.0
2112,557,1.0
803,27242,3.0
1363,2497,4.5
607,5107,2.5
285,26992,3.0
12,19517,4.0
4366,5002,5.0
852,1522,4.0
383,5607,2.0
810,26322,4.0
1335,9082,4.0
2357,102,4.0
2301,10177,5.0
2896,1352,1.0
404,10172,4.0
1972,11117,4.0
3729,1182,5.0
299,9887,4.5
3862,27132,4.0
1174,3537,5.0
565,13227,2.0
1440,22622,4.0
439,23347,4.0
299,3822,3.5
1405,8762,4.0
4569,3312,3.5
124,11217,2.5
747,1242,2.5
747,3612,4.0
2693,3887,2.0
796,14377,5.0
2077,1842,5.0
96,9042,5.0
873,10217,3.5
1349,1232,4.5
1076,11392,3.0
2287,1262,3.0
369,14552,4.0
1454,9807,4.0
782,13417,3.0
1006,14652,4.0
656,8502,5.0
810,12252,0.5
1734,1937,5.0
180,4062,4.0
2462,5172,3.5
712,3462,4.0
313,7057,3.5
1496,2512,0.5
782,1637,4.0
383,34917,4.0
4058,1407,4.0
1202,10442,5.0
565,5132,1.0
719,1367,4.0
3624,5747,3.0
544,11382,4.5
26,11357,4.0
1797,13272,4.0
1328,10137,2.5
2119,102,4.0
1692,22372,4.0
488,967,5.0
180,3942,2.5
873,27037,1.0
4422,3762,5.0
320,11142,2.0
1125,7557,2.0
369,14992,4.0
558,842,5.0
719,622,3.5
4317,8387,2.0
3127,6927,4.0
1153,2352,5.0
1734,24187,4.0
82,182,5.0
747,4352,3.0
2938,5237,4.0
558,8152,4.0
607,817,3.0
404,27692,5.0
3645,10612,5.0
2357,642,4.0
61,9512,4.0
1062,9937,5.0
1132,502,4.0
1286,4902,5.0
341,357,4.0
404,3367,5.0
488,1232,4.0
1608,592,5.0
698,7402,4.0
208,8287,3.0
