,user,movie
28115,1265,18597
28116,2077,5647
28117,782,6002
28118,1580,18697
28120,264,18532
28121,3694,8397
28122,2861,2182
28123,2378,36422
28124,2756,21432
28125,201,712
28126,432,102
28127,3876,7447
28128,1013,942
28129,124,11607
28130,1111,512
28131,201,4997
28132,3288,14117
28133,782,7667
28134,1398,2032
28135,173,87
28136,1727,34862
28137,894,31982
28138,3050,2202
28139,2749,4602
28140,1545,1122
28141,3155,15937
28142,341,14112
28143,964,18247
28144,1909,472
28145,201,8322
28146,747,17792
28147,1076,7367
28148,1006,10332
28149,481,1267
28150,2595,5447
28151,3421,22847
28152,866,6002
28154,383,15527
28155,180,30712
28156,1111,7547
28157,180,25277
28158,26,16552
28160,1475,3612
28161,2644,4027
28162,2427,777
28163,3113,1307
28164,3358,967
28165,964,4632
28168,320,12917
28171,26,8567
28172,1489,8167
28174,1790,222
28176,397,2082
28177,1531,16862
28178,320,25827
28179,390,9117
28180,481,20027
28181,2231,8642
28182,2819,3472
28183,1174,10682
28184,397,1397
28185,2014,4462
28186,3078,747
28189,936,3122
28190,1391,4442
28191,3288,302
28192,537,702
28193,1636,7717
28194,1496,26297
28196,285,26507
28197,3477,787
28198,670,24372
28201,614,2042
28203,257,17367
28204,1251,257
28205,285,9577
28206,894,542
28207,2889,9202
28208,61,3792
28209,327,11052
28211,341,1472
28212,306,792
28213,3694,8392
28214,2021,57
28216,922,15507
28217,1041,9447
28222,2945,9247
28223,12,7047
28224,1790,32617
28226,33,4122
28227,1734,6747
28228,124,14657
28229,635,7637
28230,96,1007
28231,1825,357
28232,68,1057
28233,26,102
28234,404,277
28235,2035,3492
28237,488,7602
28238,1006,42032
28239,642,8577
28240,1587,4692
28242,2098,5112
28243,3855,3957
28246,1111,20442
28247,2231,592
28248,558,7412
28249,1426,37987
28250,670,4912
28251,698,14467
28252,383,4787
28253,1006,6612
28254,4674,882
28255,1426,19357
28256,82,12337
28257,383,5447
28258,264,6062
28259,313,21117
28260,3827,3762
28261,1300,41117
28262,782,11887
28263,75,13052
28265,397,402
28266,180,1317
28267,2210,247
28268,1069,5077
28269,2553,4592
28270,271,4087
28271,110,3127
28272,544,2727
28273,383,24977
28274,82,13247
28275,1615,9877
28276,873,9177
28277,96,4832
28278,341,11982
28279,1153,7237
28282,1748,3367
28283,271,1497
28284,82,12237
28285,1748,1877
28287,1965,9312
28288,2875,20462
28289,1041,9822
28291,264,10962
28293,264,7607
28294,2791,6702
28295,82,27847
28296,607,1442
28297,439,6042
28298,810,15927
28299,397,1612
28300,3813,2252
28301,3589,957
28302,2315,31787
28304,257,29597
28305,747,4092
28307,1167,717
28308,75,8477
28309,2903,1037
28311,201,6467
28312,264,18652
28314,873,11622
28315,4345,15957
28316,1594,13507
28317,1111,6812
28318,1251,4522
28319,418,2442
28320,1615,9357
28321,684,7602
28322,1783,20847
28323,936,952
28324,3960,2227
28325,446,13912
28326,12,3222
28327,3862,3762
28328,2742,5327
28329,3190,10117
28331,1111,57
28333,3778,2357
28334,565,27037
28335,19,4077
28336,173,112
28337,1769,1632
28338,2224,1522
28339,89,9112
28340,89,25777
28341,103,30697
28343,383,16487
28347,1300,22432
28348,3393,11362
28349,201,8167
28350,271,6312
28351,75,40487
28353,201,27357
28354,3225,28057
28356,404,9877
28357,82,2512
28359,75,12237
28360,404,4477
28361,257,9282
28363,1223,6462
28364,712,7367
28367,2686,2667
28368,82,14517
28370,1531,5222
28371,2301,1872
28372,26,23867
28373,922,11257
28374,1328,1967
28375,292,6882
28376,12,28077
28377,390,3792
28378,2812,357
28379,2553,17607
28380,404,13287
28381,922,8107
28382,271,3177
28383,677,3337
28385,2448,25357
28386,1293,13402
28388,19,4727
28389,439,32697
28390,33,2697
28391,607,8607
28392,1888,4382
28393,173,182
28395,1734,27537
28396,1713,997
28397,1734,27462
28398,2819,5022
28399,572,3602
28400,635,5427
28401,3484,10137
28402,278,4677
28403,467,11852
28404,383,43072
28406,2665,952
28407,180,11792
28408,3876,11257
28410,481,1532
28412,201,3862
28413,201,8577
28414,1440,12402
28415,334,2997
28416,96,1572
28417,936,2762
28418,2287,2157
28419,3470,19362
28421,922,4712
28422,180,5962
28424,404,2017
28425,747,21987
28427,12,6627
28428,1706,18632
28429,754,1237
28430,614,12982
28431,2343,15302
28433,635,1907
28434,922,1632
28435,1328,12792
28437,873,2032
28439,607,547
28440,740,7557
28441,1055,5587
28442,306,3787
28443,3274,11657
28444,2427,24917
28445,537,1122
28446,96,3877
28447,1251,617
28448,383,1877
28450,663,5482
28451,1153,6162
28452,82,25507
28453,4653,3762
28456,936,30127
28457,180,28372
28458,1461,237
28459,684,16227
28460,3904,6952
28461,278,5327
28462,96,8812
28463,1713,1347
28465,4240,4672
28466,873,28102
28467,3190,13762
28469,1489,16777
28472,250,6662
28473,229,1962
28474,397,9537
28476,2021,527
28477,1650,4727
28479,866,3417
28480,2812,2752
28481,82,17807
28482,2140,357
28483,19,18602
28486,12,11267
28487,747,16407
28489,1055,2182
28491,1440,1197
28494,754,777
28496,3736,2572
28497,3470,23362
28498,1608,6592
28499,376,997
28501,481,2987
28502,313,42357
28503,1426,5852
28504,110,5777
28506,320,2557
28507,278,21642
28508,1433,527
28509,2357,847
28510,957,11087
28511,502,7827
28512,2238,9402
28514,3792,12632
28515,341,4272
28516,1559,18107
28517,2553,2667
28521,3491,33662
28522,3225,4112
28523,4324,2082
28524,873,14502
28525,2175,1292
28527,439,34602
28528,1279,15932
28529,1496,6607
28530,2182,7317
28532,2077,12167
28533,3876,5692
28534,285,5367
28535,873,17667
28536,3701,1637
28537,2448,19152
28539,1958,4447
28540,1713,9152
28542,82,8792
28543,82,14897
28544,152,532
28545,2343,3617
28546,208,7882
28547,621,4692
28551,3337,26882
28553,698,952
28554,75,1892
28555,82,12032
28556,75,22597
28558,271,5002
28559,3127,4037
28561,306,8597
28562,2259,362
28563,474,9282
28564,320,16137
28565,313,1397
28567,320,512
28568,908,8222
28571,404,582
28574,110,1637
28575,2077,24577
28576,404,2457
28577,1202,4437
28578,4030,5632
28579,3015,417
28580,1531,542
28581,124,4637
28582,2973,427
28583,1671,12752
28584,187,2762
28586,257,2407
28587,1426,12032
28588,873,39992
28589,3575,1967
28592,481,9847
28593,89,17602
28594,110,662
28595,740,7517
28596,1804,2712
28597,677,12442
28599,747,25872
28600,2315,1972
28602,397,5162
28603,1797,35122
28604,201,35002
28605,1426,22577
28606,404,23277
28608,1790,1452
28609,1202,30092
28610,908,17672
28611,1034,6127
28614,3071,30502
28616,565,1907
28618,761,19117
28620,4324,6497
28622,82,45142
28623,481,4137
28624,1825,1192
28625,3925,427
28626,747,30827
28627,740,417
28628,642,11647
28630,3547,24337
28632,1111,12502
28633,12,5432
28634,1034,1987
28635,1202,27622
28636,257,6152
28637,327,3412
28638,2770,22352
28640,1251,25612
28642,586,872
28645,2546,25737
28646,3155,3527
28647,2357,3462
28650,1055,582
28651,3554,1777
28652,96,13317
28653,1615,24397
28654,180,28387
28655,2112,47
28656,3540,1927
28657,2140,582
28658,3190,38102
28660,383,527
28661,341,1352
28662,1503,1957
28664,3932,23747
28665,26,622
28666,467,16402
28667,306,19742
28669,2084,9402
28670,264,1507
28671,1034,877
28672,873,5062
28674,621,7882
28676,2189,2822
28677,1251,2127
28679,411,11142
28680,82,10332
28681,866,662
28682,1426,5407
28683,1202,2727
28684,1475,15927
28685,236,9782
28686,481,23507
28687,12,27957
28688,2959,1112
28689,2700,2117
28692,747,3292
28693,1846,4907
28694,26,9787
28695,502,2032
28696,621,10272
28697,1055,4692
28698,936,7417
28699,635,3882
28700,712,2052
28701,3617,427
28702,4219,1707
28703,61,2352
28704,285,31787
28705,3911,9442
28706,2602,9742
28707,1013,11647
28708,3204,41217
28710,3701,727
28711,824,6597
28712,439,25427
28713,1258,7462
28714,383,17832
28715,313,42352
28716,40,2297
28717,3015,8987
28718,614,11197
28719,1328,22382
28720,425,26242
28722,152,2557
28723,82,4302
28724,2896,2367
28725,3204,1667
28726,1097,4167
28728,1874,2562
28729,2301,18097
28730,313,10607
28731,2532,36747
28732,1405,2612
28733,873,7052
28734,285,6662
28735,782,4957
28736,1671,2012
28737,1426,3432
28738,285,1292
28739,1461,18862
28740,2224,13497
28741,446,1732
28743,873,27497
28744,1825,3267
28746,75,5307
28747,1097,19822
28749,747,26127
28750,747,8557
28751,607,2857
28752,1174,27
28753,1916,13092
28754,677,7567
28755,1972,567
28756,712,36937
28757,131,15947
28758,1909,5587
28759,4569,18532
28760,2084,582
28761,831,822
28762,61,9782
28763,1006,16722
28764,537,927
28765,12,19867
28766,880,3682
28767,3708,6592
28768,2616,3172
28769,565,12837
28771,222,752
28772,3295,18177
28774,558,4822
28775,663,777
28776,2868,822
28777,341,3942
28778,2525,5902
28779,369,357
28780,271,5482
28782,19,9837
28783,1286,6512
28784,425,3472
28785,2756,1232
28786,2350,2732
28787,404,16017
28788,2035,30417
28789,2035,1352
28790,3498,2437
28791,2497,4627
28792,1440,10387
28794,1475,7447
28795,614,21532
28796,390,8317
28797,446,5557
28798,453,402
28799,82,36492
28800,278,9707
28801,747,19612
28802,2077,31637
28803,390,2147
28805,61,4382
28806,537,1802
28807,1559,6272
28808,936,2197
28810,1804,1637
28811,1538,2517
28812,1958,822
28813,845,8172
28814,831,9922
28815,1426,1822
28816,3526,3842
28817,187,9497
28818,2812,9777
28819,824,927
28820,1132,777
28821,1426,8822
28822,194,26422
28823,4310,2802
28824,1426,6862
28825,12,302
28826,110,13142
28827,1566,1347
28828,2714,10432
28829,12,812
28830,635,3082
28831,1426,14007
28832,264,25407
28833,2798,20412
28834,873,1592
28835,264,12362
28836,4506,3652
28837,201,39232
28838,4149,957
28839,82,29857
28840,2112,17452
28841,61,6117
28842,628,557
28843,26,9382
28844,320,18032
28845,1125,25267
28846,1664,13502
28847,2728,7342
28848,82,16632
28850,2392,7842
28851,1146,12132
28852,82,13187
28853,4310,3122
28854,306,497
28855,257,24407
28856,19,3517
28858,75,862
28859,1531,8387
28860,404,2307
28861,1125,41192
28862,1839,592
28863,1174,11737
28864,3211,1197
28865,320,25722
28866,341,9027
28867,2133,1172
28868,243,11572
28869,2287,2747
28872,873,907
28873,1853,4702
28874,684,5327
28875,19,777
28876,12,11572
28877,271,21742
28878,320,287
28879,82,32832
28880,635,10487
28881,3701,2057
28882,404,267
28883,3302,3192
28884,1363,3792
28885,1111,6397
28886,1055,22287
28887,271,12532
28888,3218,15992
28889,348,9877
28890,12,6097
28891,3120,2417
28892,1909,6027
28893,2994,10247
28894,271,20357
28895,1342,2557
28897,68,3652
28899,1727,23912
28900,383,34617
28901,635,5467
28903,201,11652
28904,4317,19157
28905,1174,4517
28906,1328,34162
28907,677,11497
28908,1111,4522
28911,887,1632
28912,1657,927
28913,194,7227
28914,1258,4327
28915,894,9762
28916,1216,3762
28918,1335,30767
28920,1629,14687
28921,2889,17582
28922,19,8387
28923,2910,6357
28924,404,22797
28925,180,7362
28926,2448,8992
28927,747,6497
28928,271,15537
28929,89,7777
28930,488,442
28931,110,5807
28935,3078,29077
28937,313,17412
28938,96,11947
28939,1748,30347
28941,1321,9457
28942,1860,3622
28943,922,2517
28944,747,16937
28945,3288,6252
28946,75,39262
28947,2924,547
28948,705,9237
28951,1440,5647
28952,1104,1182
28953,390,6052
28954,2749,1472
28955,180,21207
28956,264,34417
28957,1146,10872
28959,425,3922
28960,852,1727
28962,4562,5737
28963,1013,1967
28964,1223,2552
28965,3309,2587
28966,2455,5642
28967,3792,4082
28968,362,2812
28969,3274,3787
28970,1538,15292
28971,313,15017
28973,320,10557
28974,2945,312
28975,3309,6147
28976,2070,2057
28977,12,4122
28979,3323,1842
28980,4394,3402
28981,278,6002
28982,3120,3797
28983,3631,957
28984,278,2562
28985,306,20082
28986,2392,12892
28987,1440,3922
28989,4240,2817
28990,201,13877
28991,1524,422
28992,957,12492
28994,404,40247
28995,173,1307
28996,4660,2132
28997,1405,18737
28998,2329,277
28999,180,13272
29003,481,9687
29004,1755,4392
29005,1426,1217
29006,1104,14027
29008,614,1112
29009,82,10467
29010,2315,1672
29011,691,11382
29012,873,6567
29013,1265,16387
29014,390,11447
29015,1531,1672
29016,3463,13697
29018,481,19792
29019,2798,5732
29020,12,42067
29021,12,447
29022,1538,2947
29023,383,3477
29024,4093,2757
29026,4576,23227
29027,1286,592
29028,2665,10752
29030,1972,4912
29031,2994,8492
29032,3029,4832
29033,1020,1182
29034,3302,10872
29038,670,16952
29039,747,33857
29040,1300,8387
29041,82,5697
29042,712,4117
29043,607,1197
29044,1559,362
29045,1636,6107
29046,712,12617
29047,257,11212
29049,2651,2352
29050,152,1107
29052,75,21362
29053,404,16407
29054,2189,9522
29055,3652,3097
29056,1279,16817
29057,747,15752
29058,761,3572
29059,3449,1037
29060,1797,4492
29061,3708,4757
29062,278,1632
29063,558,3792
29064,3155,12747
29066,2168,23262
29067,54,3897
29068,1300,14312
29069,1608,5692
29070,2294,26797
29071,320,38057
29072,320,10752
29073,873,10792
29074,187,1442
29075,4625,6777
29077,194,802
29080,82,14212
29081,1426,16362
29083,2889,2462
29086,565,20417
29087,1265,3877
29090,341,31052
29091,208,4602
29093,61,4367
29094,2826,692
29095,922,8637
29096,1713,1967
29098,404,4952
29099,600,14757
29100,1636,842
29102,82,8092
29106,628,47
29108,1440,9927
29111,740,227
29112,908,10492
29113,3582,662
29115,12,41357
29117,3561,3307
29118,2273,4502
29119,1958,3177
29120,3659,11667
29121,1041,8687
29122,341,20847
29123,782,2442
29124,2525,5057
29125,1531,1802
29126,1615,172
29127,747,14727
29128,3302,3907
29129,3120,20382
29131,761,7642
29132,873,43147
29133,2798,10217
29134,1664,31852
29135,873,6812
29136,1748,722
29137,684,11852
29138,26,38087
29139,4184,16192
29140,54,5807
29141,124,11137
29142,2700,2107
29143,124,3172
29144,1111,8382
29147,404,8012
29148,1496,26132
29149,1685,852
29150,320,16212
29151,383,7507
29152,2770,857
29156,684,19187
29157,439,15927
29158,117,6062
29159,404,2182
29160,1657,522
29162,2868,9842
29164,2427,29922
29166,2189,7767
29169,922,3307
29170,3638,1612
29172,19,7587
29173,747,6167
29174,383,20467
29175,2742,837
29176,866,3682
29178,404,40742
29179,1426,3407
29181,901,1007
29182,1853,192
29183,474,4692
29184,1678,4112
29185,2315,1697
29186,1104,13242
29187,1559,342
29188,4051,4497
29189,208,20447
29190,1055,1907
29191,383,17422
29192,2441,23912
29193,152,6377
29194,3288,7792
29195,3225,287
29196,4303,187
29197,82,18697
29198,1762,2127
29199,887,9402
29201,1440,6747
29202,82,26472
29203,1426,1892
29204,726,642
29205,747,10047
29206,404,24697
29207,124,41442
29209,1041,7852
29210,2497,1547
29213,4212,11187
29214,1846,4642
29215,747,3387
29216,488,27332
29217,75,31892
29218,257,277
29219,306,12252
29221,201,16147
29222,2756,417
29223,404,3902
29224,4093,6337
29225,964,2502
29226,257,6387
29227,26,21827
29228,341,1707
29230,922,2997
29231,614,967
29232,3001,1452
29233,152,3762
29234,397,10852
29235,2469,617
29236,908,332
29237,873,5387
29238,1657,6177
29239,306,6167
29241,404,4512
29242,565,802
29243,2140,7667
29245,2637,6427
29246,1426,23627
29247,75,30887
29248,1405,3262
29251,873,39702
29252,383,17662
29253,3274,11842
29254,1566,5902
29256,2210,3977
29258,684,8322
29259,3883,427
29261,544,18982
29262,1055,1612
29263,2917,6357
29264,404,6532
29265,1741,3177
29266,481,23682
29267,75,6242
29268,1615,8567
29270,698,1962
29271,4002,1262
29273,3078,12897
29274,2532,1232
29276,3701,3797
29277,1615,402
29278,110,24337
29280,82,40807
29281,432,6927
29282,908,1912
29283,523,6167
29284,838,5172
29285,747,2412
29287,2511,7152
29288,971,10602
29290,2336,13102
29291,4520,4522
29292,537,11667
29293,4016,1007
29294,19,2817
29295,222,12027
29296,82,7417
29297,2028,9422
29298,1111,1657
29299,558,19372
29301,1146,13232
29302,3078,4442
29303,2238,537
29304,1118,4282
29305,3743,3797
29306,747,2037
29307,747,21637
29308,2497,3097
29309,1440,17007
29311,180,6072
29312,1692,14127
29313,3302,2992
29314,2399,25417
29315,446,8382
29316,544,2112
29317,1832,7667
29318,2084,5442
29319,915,1262
29320,152,527
29323,1300,26297
29324,3694,2417
29325,1370,2182
29327,208,1232
29328,1020,16952
29329,75,2517
29330,1741,1907
29332,1055,10197
29333,3435,12437
29334,2315,12327
29336,2413,14992
29337,19,2997
29338,208,41272
29339,1125,26642
29342,1937,6952
29344,873,42
29345,1531,1477
29347,3141,727
29348,628,14577
29349,719,1097
29350,173,1442
29352,1790,2697
29353,194,1267
29354,271,18512
29355,1055,15692
29356,1419,3522
29358,3589,5752
29361,565,8397
29362,180,5422
29363,481,23627
29365,2427,5062
29366,2672,8497
29367,1895,4992
29368,82,1702
29369,481,2887
29371,2539,6537
29372,61,3757
29373,1496,11647
29374,4394,2927
29376,1566,12932
29377,75,2652
29378,1174,2897
29379,698,3627
29380,1419,11737
29384,838,7272
29385,481,12057
29386,1174,22272
29388,971,2607
29389,299,25417
29390,1972,7037
29391,383,3862
29392,47,11557
29393,1076,1727
29394,12,9097
29395,1566,1247
29396,383,25397
29399,4079,5107
29400,1643,7667
29401,383,18832
29402,873,2802
29403,2329,3177
29404,3309,3912
29405,1083,1547
29406,19,892
29407,3519,3557
29408,89,7912
29409,3484,952
29410,2280,1342
29411,1671,3477
29412,1440,11757
29415,2392,17842
29416,1405,287
29417,1923,7657
29418,1958,9497
29420,1762,122
29421,2567,9412
29422,1230,28297
29423,3708,582
29424,264,7802
29425,355,4327
29426,1153,25552
29427,530,43672
29428,1475,3537
29429,1398,3787
29431,2392,41582
29432,1020,1072
29434,320,2207
29436,1349,7367
29437,698,3397
29438,236,3292
29439,565,26422
29440,439,22757
29441,1853,1327
29442,2070,7197
29443,712,1872
29444,404,4147
29445,1041,1667
29446,684,23952
29447,4198,4012
29448,1426,14587
29449,404,4117
29450,2406,19252
29451,285,6227
29453,936,172
29454,341,542
29455,1391,6057
29456,1300,7247
29458,565,1697
29459,2756,2707
29461,1853,10522
29462,859,2667
29464,425,337
29466,12,6462
29467,446,4432
29468,383,34482
29469,369,1682
29470,306,17732
29471,75,5837
29472,852,5322
29473,2399,1202
29474,481,18597
29477,936,1297
29478,1426,6362
29480,264,10082
29481,1531,8042
29482,782,9067
29483,621,6882
29484,607,2752
29485,180,4442
29486,446,82
29487,4534,15947
29489,1895,10127
29490,124,5777
29491,747,34562
29492,1349,342
29493,3540,22832
29494,642,257
29496,2595,312
29497,1727,10312
29498,313,14122
29499,1132,12982
29501,229,952
29502,1020,17297
29503,131,987
29504,614,14732
29505,341,4052
29506,3554,862
29507,1069,12847
29508,12,43357
29511,530,12382
29512,2574,487
29513,1657,3472
29514,936,582
29517,1377,427
29518,271,13912
29519,1615,4477
29520,103,132
29521,1657,7697
29522,208,522
29523,243,617
29524,3519,887
29525,1041,4912
29527,2406,577
29529,474,10707
29530,19,2847
29531,3918,1747
29532,4079,1007
29533,2686,1262
29534,2168,5322
29535,607,4407
29537,922,16552
29539,75,40202
29540,425,1192
29541,383,26687
29542,180,182
29545,110,2552
29546,712,12887
29547,2315,33257
29548,1454,1232
29549,4275,6912
29550,2532,27647
29551,1174,5312
29552,2826,5767
29554,26,3802
29555,404,312
29556,1041,2587
29557,2448,13337
29558,1524,692
29560,1426,287
29561,348,7882
29562,3442,6527
29564,1139,24392
29565,635,12847
29566,1615,1617
29567,1041,5177
29568,1622,5082
29571,1041,4447
29572,2553,21912
29573,117,5767
29574,747,18512
29575,537,2827
29576,509,1172
29577,2700,2407
29578,873,13292
29579,1440,18272
29580,1440,17767
29582,75,2257
29584,698,7447
29585,82,8087
29586,565,47
29588,1006,1192
29589,537,3217
29590,1055,5112
29592,3302,20652
29593,586,2482
29594,838,2727
29595,3337,11607
29596,530,11042
29597,152,5442
29598,656,22787
29599,117,3217
29600,383,1182
29601,705,4122
29602,404,11837
29603,1034,2082
29605,341,6127
29606,1748,1782
29607,3351,15847
29608,2749,4742
29609,152,3292
29610,873,9717
29611,82,36887
29612,243,10207
29614,2133,7062
29616,187,82
29617,670,27282
29618,908,2217
29619,397,1302
