movie,income,g1,g2,g3,g4,g5,g6
25667,9144481,Action,Drama,,,,
25672,1241289,Comedy,,,,,
25677,17295171,Comedy,Drama,,,,
25682,10215205,Comedy,Horror,,,,
25687,6815289,Comedy,Drama,,,,
25692,14590935,Comedy,Drama,,,,
25697,5390976,Comedy,,,,,
25702,4950871,Drama,,,,,
25707,4467927,Comedy,,,,,
25712,655665,Comedy,,,,,
25717,2769334,Action,Comedy,Horror,Thriller,,
25722,4912855,Comedy,Drama,,,,
25727,6656147,Drama,Western,,,,
25732,4994177,Comedy,,,,,
25737,1229304,Thriller,,,,,
25742,2446728,,,,,,
25747,6315425,Comedy,,,,,
25752,2275852,Comedy,Drama,,,,
25757,1875872,Action,Drama,,,,
25762,4887591,Drama,,,,,
25767,3271931,Drama,,,,,
25772,14659365,Drama,,,,,
25777,1149494,Comedy,,,,,
25782,21470121,Action,,,,,
25787,1071873,Comedy,,,,,
25792,14490281,Drama,,,,,
25797,5910080,Drama,,,,,
25802,2345263,Comedy,Drama,,,,
25807,2849576,Drama,Horror,,,,
25812,2765246,Comedy,Drama,,,,
25817,16069525,Drama,,,,,
25822,2444462,Drama,,,,,
25827,4632021,,,,,,
25832,6416235,Drama,,,,,
25837,10745504,Drama,,,,,
25842,4339980,Drama,,,,,
25847,3529980,Comedy,,,,,
25852,6593967,Action,,,,,
25857,2244909,Drama,Thriller,,,,
25862,13963284,Action,,,,,
25867,9360534,,,,,,
25872,187464,Action,,,,,
25877,64229,Horror,,,,,
25882,808818,Comedy,,,,,
25887,56315,Action,,,,,
25892,3553634,Drama,,,,,
25897,10304378,Drama,,,,,
25902,11493129,Drama,,,,,
25907,662522,Action,Comedy,Thriller,,,
25912,2928346,Drama,,,,,
25917,14692177,,,,,,
25922,103474,Comedy,,,,,
25927,5193704,Action,Drama,Thriller,,,
25932,3171317,Drama,,,,,
25937,614077,Comedy,Drama,,,,
25942,5904209,,,,,,
25947,13220260,Drama,,,,,
25952,2382844,Comedy,,,,,
25957,408806,Action,Thriller,,,,
25962,2205031,Drama,Thriller,,,,
25967,88418592,Comedy,Drama,,,,
25972,7717883,Comedy,Drama,,,,
25977,5852185,Western,,,,,
25982,15520035,Drama,,,,,
25987,8752389,Drama,,,,,
25992,11609816,Drama,,,,,
25997,843301,Comedy,Drama,,,,
26002,2269091,Comedy,,,,,
26007,30994091,Comedy,,,,,
26012,1328406,Comedy,,,,,
26017,607276,Comedy,,,,,
26022,5200975,Drama,,,,,
26027,12245153,Action,Drama,Thriller,,,
26032,2304648,Action,Horror,Thriller,IMAX,,
26037,2135005,Action,Drama,,,,
26042,6338294,Action,,,,,
26047,4869669,Drama,,,,,
26052,15203975,Drama,,,,,
26057,11965443,Drama,,,,,
26062,460707,Drama,,,,,
26067,307117,Comedy,,,,,
26072,5284028,Drama,,,,,
26077,2769292,Drama,,,,,
26082,4656062,Drama,,,,,
26087,15539699,,,,,,
26092,6249336,,,,,,
26097,2033844,Comedy,,,,,
26102,8600397,Drama,Thriller,,,,
26107,12689278,Action,Comedy,,,,
26112,726941,Horror,,,,,
26117,5325133,,,,,,
26122,689933,Comedy,,,,,
26127,8849783,Comedy,,,,,
26132,18727647,Drama,,,,,
26137,2668393,Action,,,,,
26142,391742,Drama,,,,,
26147,4122347,,,,,,
26152,138019,Comedy,,,,,
26157,488007,Comedy,,,,,
26162,974624,Comedy,Western,,,,
26167,7146446,Drama,,,,,
26172,1671925,,,,,,
26177,1246427,Drama,,,,,
26182,6960661,Drama,,,,,
26187,161581,Horror,Thriller,,,,
26192,386289,Drama,,,,,
26197,5919245,Comedy,Horror,,,,
26202,2714574,Comedy,,,,,
26207,24648,Horror,Thriller,,,,
26212,773596,Comedy,Drama,,,,
26217,13354354,Drama,,,,,
26222,975542,Drama,,,,,
26227,27306,Comedy,Horror,Thriller,,,
26232,886093,Comedy,,,,,
26237,8488926,,,,,,
26242,1336967,,,,,,
26247,7780587,Drama,Thriller,,,,
26252,6770104,Comedy,Drama,,,,
26257,3744169,,,,,,
26262,3628981,,,,,,
26267,1673825,,,,,,
26272,2011875,Action,,,,,
26277,4011046,Drama,,,,,
26282,7339302,Comedy,,,,,
26287,2028298,Comedy,,,,,
26292,7531456,Drama,,,,,
26297,4590681,Drama,,,,,
26302,1715533,Drama,,,,,
26307,1914425,Drama,,,,,
26312,12342331,Drama,,,,,
26317,1967903,Drama,,,,,
26322,8587225,Horror,Thriller,,,,
26327,474809,Comedy,,,,,
26332,5590968,,,,,,
26337,3092362,Horror,,,,,
26342,5162090,,,,,,
26347,8134589,Drama,Thriller,,,,
26352,2834983,Comedy,,,,,
26357,835779,Drama,Thriller,,,,
26362,6675812,Comedy,Drama,,,,
26367,1008671,Drama,,,,,
26372,141056,Thriller,,,,,
26377,4859318,Comedy,Drama,,,,
26382,17005168,Drama,,,,,
26387,1628768,Comedy,,,,,
26392,51771,Action,Thriller,,,,
26397,422283,Comedy,Drama,,,,
26402,1697553,Action,,,,,
26407,2575979,Comedy,,,,,
26412,58814946,Drama,,,,,
26417,5620550,Comedy,Drama,,,,
26422,2459448,Comedy,,,,,
26427,1507859,,,,,,
26432,4310997,Drama,,,,,
26437,235529,Action,Drama,Thriller,,,
26442,4135093,Drama,,,,,
26447,27830875,,,,,,
26452,1756054,Drama,,,,,
26457,11151551,Drama,,,,,
26462,6186053,,,,,,
26467,7236816,Comedy,,,,,
26472,11837677,Action,Comedy,,,,
26477,1034355,Comedy,Thriller,,,,
26482,8797728,Drama,,,,,
26487,10113296,Comedy,Horror,,,,
26492,9750415,Comedy,,,,,
26497,2976769,Comedy,,,,,
26502,5596080,,,,,,
26507,3445504,Comedy,Thriller,,,,
26512,2872867,Horror,Thriller,,,,
26517,154350,Action,Drama,,,,
26522,1053549,Horror,,,,,
26527,1712605,Drama,,,,,
26532,1060257,Action,Drama,Thriller,,,
26537,1566943,Drama,,,,,
26542,4979082,Drama,,,,,
26547,2421444,Comedy,,,,,
26552,332507,Comedy,,,,,
26557,6493028,Comedy,Drama,,,,
26562,1128150,,,,,,
26567,812692,Horror,Thriller,,,,
26572,1053476,Action,Comedy,Thriller,,,
26577,3108385,IMAX,,,,,
26582,27379772,Comedy,Drama,,,,
26587,72698134,Drama,,,,,
26592,2667592,Drama,Thriller,,,,
26597,7409701,Drama,Horror,Thriller,,,
26602,6734552,Drama,,,,,
26607,1803526,Comedy,,,,,
26612,27119,Comedy,Drama,,,,
26617,152639,Comedy,IMAX,,,,
26622,4228218,Drama,,,,,
26627,1179463,Drama,,,,,
26632,219212,Horror,Thriller,,,,
26637,926834,Drama,,,,,
26642,3538907,Comedy,,,,,
26647,352277,Drama,Horror,,,,
26652,58804004,Horror,,,,,
26657,5853845,Comedy,Drama,,,,
26662,260700,Drama,Horror,Thriller,,,
26667,398297,Comedy,,,,,
26672,7313324,Comedy,Drama,,,,
26677,14635194,,,,,,
26682,3448371,Drama,Thriller,,,,
26687,7830909,Drama,,,,,
26692,9809381,Drama,,,,,
26697,4074424,Drama,Thriller,,,,
26702,22970535,Drama,,,,,
26707,1163285,Comedy,,,,,
26712,14044553,Comedy,,,,,
26717,1137315,Comedy,,,,,
26722,388076,Comedy,,,,,
26727,2473037,Comedy,,,,,
26732,766237,Horror,,,,,
26737,402235,Drama,Horror,Thriller,,,
26742,11374020,Comedy,Drama,,,,
26747,3488100,Comedy,Drama,,,,
26752,271415,Comedy,,,,,
26757,5669661,Drama,,,,,
26762,6336749,Drama,,,,,
26767,484441,Comedy,,,,,
26772,4975542,Comedy,,,,,
26777,5752153,Comedy,Drama,,,,
26782,215650,Action,,,,,
26787,31197792,Comedy,Drama,,,,
26792,5308652,Thriller,,,,,
26797,16674152,Comedy,,,,,
26802,153285,Drama,Thriller,,,,
26807,4604061,Comedy,,,,,
26812,819381,,,,,,
26817,6505613,Drama,,,,,
26822,4661367,Drama,Horror,,,,
26827,5029772,,,,,,
26832,6172132,Drama,,,,,
26837,378778,,,,,,
26842,797023,Comedy,,,,,
26847,5384947,Action,Comedy,,,,
26852,822816,Comedy,Horror,,,,
26857,1716694,Horror,Thriller,,,,
26862,6036736,Drama,,,,,
26867,32122114,,,,,,
26872,165384,Drama,Thriller,,,,
26877,259233,Action,Thriller,,,,
26882,5004028,Action,,,,,
26887,429511,Comedy,,,,,
26892,6104745,,,,,,
26897,48968376,Comedy,,,,,
26902,48611056,Drama,,,,,
26907,6304266,Thriller,,,,,
26912,17358967,Drama,,,,,
26917,3175253,,,,,,
26922,6874292,,,,,,
26927,68321,Comedy,Drama,,,,
26932,3244507,Drama,Thriller,,,,
26937,1146407,Comedy,Horror,,,,
26942,3533757,Drama,,,,,
26947,2479571,Horror,,,,,
26952,2718032,Action,Drama,,,,
26957,12975474,Drama,,,,,
26962,7117390,Drama,,,,,
26967,27430,Action,Drama,Thriller,,,
26972,9690032,Comedy,Drama,,,,
26977,4700712,Comedy,,,,,
26982,460513,Drama,,,,,
26987,4328338,Action,Comedy,,,,
26992,2051654,Comedy,Drama,Thriller,,,
26997,6686957,Drama,,,,,
27002,7793218,Action,Comedy,Thriller,,,
27007,22136089,Comedy,,,,,
27012,739535,Action,Comedy,,,,
27017,12145667,,,,,,
27022,17254582,Comedy,Drama,,,,
27027,3182872,Drama,Horror,,,,
27032,4272979,,,,,,
27037,555751,Action,Comedy,,,,
27042,3332246,Drama,Thriller,,,,
27047,12286182,Action,Drama,,,,
27052,566373,Comedy,,,,,
27057,2350261,Drama,,,,,
27062,6212404,Comedy,,,,,
27067,50811901,Comedy,,,,,
27072,81178600,Drama,,,,,
27077,1971782,Comedy,,,,,
27082,56888,Comedy,Horror,,,,
27087,26519,Comedy,,,,,
27092,2856285,Drama,,,,,
27097,520469,Action,Horror,Thriller,,,
27102,1726157,Drama,IMAX,,,,
27107,1916675,Comedy,,,,,
27112,2576460,Drama,Thriller,,,,
27117,787761,Comedy,,,,,
27122,2622699,Drama,,,,,
27127,2831970,Comedy,Drama,,,,
27132,3060451,Comedy,Drama,,,,
27137,7092202,Drama,,,,,
27142,4778902,Drama,,,,,
27147,299254,Action,Drama,Thriller,IMAX,,
27152,1329658,Comedy,,,,,
27157,2314368,Drama,,,,,
27162,10463674,,,,,,
27167,201222,Action,Horror,,,,
27172,382809,Comedy,,,,,
27177,2835478,Comedy,,,,,
27182,408552,Drama,Horror,Thriller,,,
27187,25080835,Comedy,Drama,,,,
27192,1046448,Comedy,Drama,Horror,Thriller,,
27197,9578885,Comedy,,,,,
27202,4423690,Drama,,,,,
27207,1825820,Drama,,,,,
27212,3762723,Drama,,,,,
27217,15380497,Action,Comedy,Thriller,,,
27222,6011592,,,,,,
27227,1400080,Comedy,Drama,,,,
27232,1724762,Comedy,,,,,
27237,2970859,Drama,Thriller,,,,
27242,4543658,Drama,,,,,
27247,2240677,Comedy,,,,,
27252,25810,Comedy,,,,,
27257,85629834,Comedy,,,,,
27262,4261434,,,,,,
27267,814627,Comedy,,,,,
27272,6778577,Action,Comedy,Thriller,,,
27277,7640157,Action,Western,,,,
27282,230367,,,,,,
27287,66067,Comedy,,,,,
27292,2921861,Drama,Western,,,,
27297,25620475,Drama,Thriller,,,,
27302,466640,Drama,,,,,
27307,25017,Action,,,,,
27312,3044934,Thriller,,,,,
27317,3893277,Horror,Thriller,,,,
27322,3330512,,,,,,
27327,1913991,Action,Comedy,Thriller,,,
27332,1564535,Action,Drama,Thriller,,,
27337,1009778,Comedy,,,,,
27342,12208711,Comedy,Drama,,,,
27347,17372066,Comedy,,,,,
27352,378772,Action,,,,,
27357,1566289,Comedy,Horror,,,,
27362,6621421,Horror,,,,,
27367,6012230,Drama,,,,,
27372,576978,Drama,,,,,
27377,4299828,Comedy,,,,,
27382,565844,Drama,,,,,
27387,4128100,Action,Drama,Horror,,,
27392,11671898,Drama,,,,,
27397,1392614,,,,,,
27402,3502325,Comedy,IMAX,,,,
27407,3268648,Comedy,,,,,
27412,1320128,Comedy,,,,,
27417,4379185,Comedy,,,,,
27422,95587259,Comedy,,,,,
27427,16977449,Action,Drama,,,,
27432,1631718,,,,,,
27437,4057012,Drama,Horror,,,,
27442,6003070,Horror,,,,,
27447,630466,Comedy,,,,,
27452,4692764,Comedy,,,,,
27457,3460558,Comedy,,,,,
27462,1184176,Drama,,,,,
27467,13283830,Action,Comedy,,,,
27472,6644958,Comedy,Drama,,,,
27477,453230,Action,,,,,
27482,6116921,Drama,,,,,
27487,1294217,Comedy,,,,,
27492,55606,Comedy,Drama,,,,
27497,10878612,Drama,Thriller,,,,
27502,584186,Drama,,,,,
27507,1138267,Drama,,,,,
27512,9168992,Drama,,,,,
27517,22358797,,,,,,
27522,9589829,Western,,,,,
27527,6875682,,,,,,
27532,4496284,Drama,,,,,
27537,4980000,Comedy,,,,,
27542,5036098,Comedy,,,,,
27547,6231596,Drama,,,,,
27552,230671,Action,Horror,Thriller,,,
27557,14822328,Drama,,,,,
27562,744441,Horror,Thriller,,,,
27567,291594,Drama,Thriller,,,,
27572,47354471,Drama,,,,,
27577,2537604,Comedy,Horror,,,,
27582,322047,Drama,IMAX,,,,
27587,11880621,Thriller,,,,,
27592,37042870,Comedy,Drama,,,,
27597,867590,Drama,,,,,
27602,2041501,Comedy,,,,,
27607,496509,Comedy,,,,,
27612,1338143,Drama,,,,,
27617,4252611,Drama,,,,,
27622,391551,Comedy,Drama,,,,
27627,3812364,Comedy,Drama,,,,
27632,2804943,Drama,,,,,
27637,76254706,Drama,,,,,
27642,23796451,Comedy,Drama,,,,
27647,1834981,Comedy,,,,,
27652,970923,Drama,,,,,
27657,1232540,Drama,,,,,
27662,69719,,,,,,
27667,2567054,Action,Thriller,,,,
27672,2500203,,,,,,
27677,438617,Drama,,,,,
27682,12359063,Drama,,,,,
27687,5239116,Comedy,Drama,,,,
27692,16894127,,,,,,
27697,2350451,Drama,,,,,
27702,490044,Comedy,,,,,
27707,577788,Action,Drama,,,,
27712,4371592,,,,,,
27717,6260758,Drama,,,,,
27722,4570603,Drama,Thriller,,,,
27727,980984,Horror,,,,,
27732,2142156,,,,,,
27737,3817001,Action,Drama,,,,
27742,21875107,,,,,,
27747,2698447,Action,Thriller,,,,
27752,4692455,Comedy,Thriller,,,,
27757,565917,Drama,Horror,Thriller,,,
27762,1293707,Comedy,Drama,,,,
27767,8532759,Drama,Thriller,,,,
27772,6526965,Drama,Thriller,,,,
27777,441808,Drama,,,,,
27782,1233494,Comedy,,,,,
27787,88926,Comedy,,,,,
27792,751981,Horror,,,,,
27797,29684731,Drama,,,,,
27802,1820667,Action,Drama,,,,
27807,69717804,Drama,Thriller,,,,
27812,14427609,Drama,,,,,
27817,11299360,Drama,,,,,
27822,4064874,Action,,,,,
27827,3369690,Comedy,,,,,
27832,2283069,Action,Horror,,,,
27837,72484,Comedy,,,,,
27842,6399703,,,,,,
27847,1123545,Comedy,Drama,,,,
27852,2249691,Comedy,,,,,
27857,834167,Comedy,Drama,,,,
27862,8282498,Drama,,,,,
27867,27082,Comedy,,,,,
27872,2555278,Drama,,,,,
27877,4745284,Drama,Thriller,,,,
27882,9366857,Action,Drama,,,,
27887,6671930,Drama,,,,,
27892,6237860,Comedy,Horror,Thriller,,,
27897,981393,Horror,,,,,
27902,1893356,Action,Thriller,,,,
27907,6177441,,,,,,
27912,67116,Horror,Thriller,,,,
27917,402549,Drama,Thriller,,,,
27922,1934096,Drama,,,,,
27927,266465,Comedy,Horror,,,,
27932,25087747,Drama,,,,,
27937,3210209,Drama,,,,,
27942,3557161,Horror,,,,,
27947,1644549,Comedy,Drama,,,,
27952,658309,Drama,,,,,
27957,5879781,Comedy,Drama,,,,
27962,5275067,Action,Drama,Thriller,,,
27967,63971,Action,Horror,Thriller,,,
27972,16432346,Drama,,,,,
27977,4732445,Horror,Thriller,,,,
27982,92575083,Comedy,,,,,
27987,7398908,Action,Comedy,,,,
27992,891653,Drama,,,,,
27997,6206690,Comedy,,,,,
28002,619951,,,,,,
28007,1163624,Comedy,,,,,
28012,3491241,Action,Thriller,,,,
28017,5566773,Comedy,Drama,,,,
28022,3609765,Thriller,,,,,
28027,7296541,Drama,,,,,
28032,1766773,Drama,,,,,
28037,56875,Action,Drama,,,,
28042,1765050,Comedy,,,,,
28047,278398,Comedy,,,,,
28052,1217919,Drama,Thriller,,,,
28057,255419,Action,Comedy,,,,
28062,19642429,Comedy,,,,,
28067,164512,Comedy,,,,,
28072,1068326,Comedy,,,,,
28077,1351195,Comedy,,,,,
28082,6373127,Drama,,,,,
28087,8925811,Drama,,,,,
28092,1347978,,,,,,
28097,2789799,Comedy,,,,,
28102,4940184,Action,Comedy,,,,
28107,428565,Comedy,,,,,
28112,1059421,Comedy,Drama,,,,
28117,5029655,Drama,Thriller,,,,
28122,2941651,Thriller,,,,,
28127,3760872,Comedy,,,,,
28132,6692693,Action,Drama,,,,
28137,68073,Comedy,,,,,
28142,2988184,Drama,,,,,
28147,9178969,Comedy,Drama,,,,
28152,1639027,Comedy,Horror,Thriller,,,
28157,1511180,Action,Drama,Thriller,,,
28162,4791893,Drama,,,,,
28167,1546092,Action,Horror,IMAX,,,
28172,26986,Drama,Thriller,,,,
28177,73125020,Comedy,,,,,
28182,3963720,Drama,,,,,
28187,33407328,Thriller,,,,,
28192,2050597,Comedy,,,,,
28197,389858,Comedy,Horror,,,,
28202,421213,Action,Comedy,Thriller,,,
28207,3696686,Comedy,,,,,
28212,70485,Drama,,,,,
28217,9081175,Drama,,,,,
28222,446095,Thriller,,,,,
28227,175614,Action,Drama,,,,
28232,1805232,Comedy,Drama,,,,
28237,7162999,Comedy,,,,,
28242,16629175,Drama,,,,,
28247,4486414,Drama,,,,,
28252,83401289,Comedy,,,,,
28257,2576533,Drama,,,,,
28262,4379776,Drama,,,,,
28267,2358252,Comedy,Horror,,,,
28272,5838101,Drama,Thriller,,,,
28277,1520175,Drama,,,,,
28282,908682,Horror,,,,,
28287,334182,Drama,,,,,
28292,2508967,Drama,,,,,
28297,1808429,Action,Drama,Thriller,,,
28302,2306801,Action,,,,,
28307,5345218,,,,,,
28312,307997,Drama,,,,,
28317,4848197,Drama,,,,,
28322,329104,Action,Drama,,,,
28327,3886514,Thriller,,,,,
28332,2247220,Horror,,,,,
28337,1821656,Comedy,,,,,
28342,1135482,Drama,,,,,
28347,459777,,,,,,
28352,10275126,Action,Comedy,,,,
28357,7451519,Comedy,,,,,
28362,1208249,Horror,,,,,
28367,32325528,Comedy,Drama,,,,
28372,4306731,Comedy,,,,,
28377,2964637,,,,,,
28382,1967656,Drama,Horror,Thriller,,,
28387,4452690,Action,Drama,,,,
28392,3800846,Horror,,,,,
28397,3500823,Drama,,,,,
28402,13568392,Drama,,,,,
28407,1144360,,,,,,
28412,22621395,Drama,Horror,Thriller,,,
28417,5311754,Drama,,,,,
28422,27418417,Action,Drama,Thriller,,,
28427,12495867,Comedy,Drama,,,,
28432,1386028,Comedy,,,,,
28437,4029206,Comedy,,,,,
28442,5624052,Drama,,,,,
28447,9080661,Drama,,,,,
28452,4927267,Drama,,,,,
28457,6041897,Action,Drama,,,,
28462,2065674,Comedy,Drama,,,,
28467,6653528,Comedy,Drama,,,,
28472,2675459,Drama,,,,,
28477,6393057,Horror,Thriller,,,,
28482,149228,Drama,Thriller,,,,
28487,2756302,Comedy,Drama,,,,
28492,3089762,,,,,,
28497,9095298,Comedy,Drama,,,,
28502,645953,Comedy,,,,,
28507,6219038,Comedy,,,,,
28512,1666554,Drama,Thriller,,,,
28517,4255557,Drama,Thriller,,,,
28522,2590256,Drama,,,,,
28527,3180518,Comedy,,,,,
28532,596990,Comedy,,,,,
28537,1141724,Comedy,,,,,
28542,2323403,Drama,,,,,
28547,5233734,Drama,Horror,,,,
28552,15494595,Action,Drama,Thriller,,,
28557,2431747,Comedy,Drama,,,,
28562,4919444,Action,,,,,
28567,2784018,Comedy,,,,,
28572,11709906,,,,,,
28577,5744541,Drama,,,,,
28582,2557972,Drama,,,,,
28587,1627838,Comedy,,,,,
28592,1893097,Horror,Thriller,,,,
28597,3021965,Thriller,,,,,
28602,8038240,Thriller,,,,,
28607,5288651,Drama,,,,,
28612,6703040,Comedy,Drama,Horror,Thriller,,
28617,68891017,Drama,Thriller,,,,
28622,11683388,Comedy,Drama,,,,
28627,5084695,Comedy,Drama,,,,
28632,4585256,Comedy,Drama,,,,
28637,714235,Comedy,Horror,,,,
28642,19278145,Drama,,,,,
28647,8249855,,,,,,
28652,2766285,Drama,,,,,
28657,635756,Thriller,,,,,
28662,21541008,Comedy,,,,,
28667,1673779,Drama,,,,,
28672,12529344,Comedy,Drama,,,,
28677,800841,Comedy,Drama,,,,
28682,1741844,Horror,,,,,
28687,7601499,Drama,,,,,
28692,720557,Comedy,,,,,
28697,6168860,Action,Thriller,,,,
28702,2521582,Comedy,Drama,,,,
28707,9537247,Comedy,,,,,
28712,6474046,Drama,,,,,
28717,62755,Comedy,,,,,
28722,1098162,Action,Drama,Thriller,,,
28727,4289318,Action,Horror,,,,
28732,1636964,Drama,Horror,Thriller,,,
28737,17547335,Comedy,,,,,
28742,550633,Action,Comedy,,,,
28747,37308325,Drama,Horror,,,,
28752,6212898,Western,,,,,
28757,35662576,Drama,,,,,
28762,2277117,Comedy,Drama,,,,
28767,1658729,,,,,,
28772,1176632,Comedy,,,,,
28777,17769302,Drama,,,,,
28782,9498180,Drama,,,,,
28787,5733943,,,,,,
28792,1752621,Drama,,,,,
28797,27483394,Horror,,,,,
28802,9076696,Comedy,Western,,,,
28807,7656684,,,,,,
28812,142540,Comedy,,,,,
28817,10257861,Comedy,Drama,,,,
28822,14394850,Comedy,,,,,
28827,496475,Horror,,,,,
28832,1458613,Comedy,,,,,
28837,1185919,Comedy,,,,,
28842,3887443,Drama,,,,,
28847,3328087,,,,,,
28852,25767,Action,,,,,
28857,8395481,,,,,,
28862,3156864,Comedy,Drama,,,,
28867,16520775,Action,Comedy,,,,
28872,973229,Action,Horror,Thriller,,,
28877,6569684,Drama,,,,,
28882,852141,Action,Drama,,,,
28887,724793,Comedy,,,,,
28892,4968610,Drama,Thriller,,,,
28897,12853155,Thriller,,,,,
28902,56221,Comedy,,,,,
28907,206518,Comedy,,,,,
28912,21767074,,,,,,
28917,19034530,Drama,,,,,
28922,4669386,Comedy,,,,,
28927,3630600,Drama,Western,,,,
28932,38399899,Comedy,,,,,
28937,7995153,Drama,,,,,
28942,355531,Action,Comedy,,,,
28947,1132118,Comedy,,,,,
28952,13674063,Action,,,,,
28957,6311544,Drama,Thriller,,,,
28962,4156713,Drama,,,,,
28967,183084,Drama,Horror,Thriller,,,
28972,806030,,,,,,
28977,8038784,Drama,Thriller,,,,
28982,4411501,,,,,,
28987,3459572,,,,,,
28992,3603859,Drama,,,,,
28997,6151005,Action,Drama,,,,
29002,25514785,Thriller,,,,,
29007,9983046,Drama,,,,,
29012,1059846,Comedy,,,,,
29017,24766,Drama,,,,,
29022,4891261,Drama,,,,,
29027,8699055,Drama,,,,,
29032,670019,Comedy,,,,,
29037,4224971,Action,Thriller,,,,
29042,2248399,Action,Comedy,,,,
29047,657909,Comedy,,,,,
29052,13289943,Drama,,,,,
29057,11541192,Comedy,Drama,,,,
29062,1013486,Drama,,,,,
29067,2313664,Comedy,Drama,,,,
29072,17584677,Thriller,,,,,
29077,13357013,Drama,,,,,
29082,6855709,Comedy,,,,,
29087,618894,Horror,,,,,
29092,13798061,Drama,,,,,
29097,1352793,,,,,,
29102,2814807,Action,Comedy,,,,
29107,1566071,Drama,Western,,,,
29112,21079972,Comedy,,,,,
29117,1553357,,,,,,
29122,77182,Horror,Thriller,,,,
29127,4150127,Comedy,,,,,
29132,3769005,,,,,,
29137,4346266,Drama,,,,,
29142,4438785,Drama,,,,,
29147,6129451,Drama,Thriller,,,,
29152,1462976,Action,Comedy,,,,
29157,3421154,Drama,,,,,
29162,779619,Drama,,,,,
29167,509601,Comedy,Drama,,,,
29172,451561,Drama,,,,,
29177,1398242,Drama,,,,,
29182,926511,Comedy,,,,,
29187,69049,Horror,,,,,
29192,1286122,Comedy,,,,,
29197,6397560,Drama,Horror,,,,
29202,103142,Action,Comedy,,,,
29207,545305,Thriller,,,,,
29212,2404353,Drama,Thriller,,,,
29217,1925912,Drama,,,,,
29222,921749,Comedy,,,,,
29227,10528146,Drama,Thriller,,,,
29232,5172551,Drama,,,,,
29237,8707920,Comedy,Horror,Thriller,,,
29242,2636429,Drama,Thriller,,,,
29247,2183850,Action,Thriller,,,,
29252,945120,Comedy,,,,,
29257,8124686,,,,,,
29262,4970512,Comedy,,,,,
29267,15400101,Action,Horror,,,,
29272,2486597,Drama,,,,,
29277,14538705,,,,,,
29282,4889639,Drama,,,,,
29287,11030093,Comedy,Drama,,,,
29292,5609217,Action,Drama,Thriller,,,
29297,8284874,,,,,,
29302,3665367,Action,Drama,,,,
29307,913295,Action,,,,,
29312,2511431,Action,,,,,
29317,8801676,,,,,,
29322,1456413,Thriller,,,,,
29327,3308929,Comedy,,,,,
29332,16675530,Drama,,,,,
29337,7465738,Drama,,,,,
29342,24737670,Drama,,,,,
29347,4799484,Drama,,,,,
29352,1180121,,,,,,
29357,68964,Drama,,,,,
29362,3753193,Drama,,,,,
29367,75016,Horror,,,,,
29372,430164,Action,Drama,Thriller,,,
29377,1973407,Action,Drama,,,,
29382,2102081,Drama,Thriller,,,,
29387,2700969,Comedy,Drama,,,,
29392,725607,Action,Drama,,,,
29397,12088995,Drama,,,,,
29402,3943011,Comedy,Drama,,,,
29407,688672,Comedy,,,,,
29412,93325878,Drama,,,,,
29417,2966209,Horror,,,,,
29422,393086,Comedy,,,,,
29427,357753,Drama,,,,,
29432,8954437,Drama,,,,,
29437,3387097,Drama,,,,,
29442,17843369,Drama,,,,,
29447,25599,Horror,,,,,
29452,1785221,Comedy,,,,,
29457,270479,Drama,,,,,
29462,16426720,Drama,Horror,,,,
29467,2522281,Action,,,,,
29472,5328043,Drama,,,,,
29477,17731821,Comedy,Drama,,,,
29482,2408868,Drama,,,,,
29487,975540,Drama,Thriller,,,,
29492,4523809,Comedy,,,,,
29497,9840106,,,,,,
29502,45751575,Comedy,Drama,,,,
29507,16024312,Drama,,,,,
29512,5119999,Comedy,Drama,,,,
29517,1500883,Action,,,,,
29522,6187518,Drama,,,,,
29527,8716587,Comedy,,,,,
29532,8644393,Comedy,,,,,
29537,756867,Horror,Thriller,,,,
29542,12182962,Drama,,,,,
29547,62414,Comedy,Drama,,,,
29552,2364625,Drama,Thriller,,,,
29557,1817707,Comedy,,,,,
29562,1021881,Thriller,,,,,
29567,4445011,Horror,,,,,
29572,2185513,Comedy,,,,,
29577,7784926,Action,,,,,
29582,13425632,Drama,,,,,
29587,15224477,Action,Thriller,,,,
29592,12231565,,,,,,
29597,1576987,Comedy,,,,,
29602,3018802,Drama,,,,,
29607,3599476,Drama,,,,,
29612,3205859,Drama,,,,,
29617,207003,Action,Comedy,,,,
29622,2357229,,,,,,
29627,19958162,Drama,,,,,
29632,810944,,,,,,
29637,8476426,,,,,,
29642,1520266,Comedy,,,,,
29647,1087565,Comedy,,,,,
29652,34722619,Comedy,Drama,,,,
29657,3406713,Thriller,,,,,
29662,723740,Drama,Thriller,,,,
29667,11087071,Comedy,,,,,
29672,490786,Comedy,Drama,,,,
29677,4319441,Comedy,,,,,
29682,11376247,Action,,,,,
29687,27047,Horror,,,,,
29692,16290845,Drama,,,,,
29697,6851270,Western,,,,,
29702,828386,Comedy,Drama,,,,
29707,3205733,Action,Drama,Thriller,,,
29712,794811,Action,Drama,Thriller,,,
29717,573453,Comedy,Drama,,,,
29722,854675,Comedy,Thriller,,,,
29727,14281758,Action,,,,,
29732,12636440,Action,Thriller,,,,
