,user1,user2,weight
8891,1667,843,s
8892,209,598,s
8893,400,429,s
8894,546,1362,w
8895,708,719,s
8896,431,32,s
8897,1252,1616,s
8898,53,542,s
8899,809,912,s
8900,1520,928,s
8901,1326,1123,w
8902,1539,1402,s
8903,12,1493,s
8904,771,364,s
8905,517,368,s
8906,1771,1285,s
8907,3,257,s
8908,118,943,s
8909,377,103,s
8910,430,475,w
8911,325,783,s
8912,622,623,w
8913,648,368,s
8914,425,697,s
8915,1281,1227,s
8916,211,232,w
8917,552,236,w
8918,70,1113,s
8919,357,527,w
8920,429,242,s
8921,69,155,w
8922,36,84,s
8923,1285,1565,s
8924,939,977,s
8925,250,544,w
8926,72,768,s
8927,517,1048,w
8928,41,523,s
8929,1093,341,s
8930,590,753,s
8931,42,843,s
8932,339,475,w
8933,34,311,w
8934,297,1183,w
8935,204,1239,s
8936,42,1270,w
8937,214,564,w
8938,1338,878,s
8939,309,352,s
8940,1128,1034,s
8941,44,19,s
8942,140,574,s
8943,32,1183,s
8944,53,785,s
8945,272,654,s
8946,3,782,w
8947,1539,1647,s
8948,1442,883,s
8949,394,177,s
8950,1562,928,s
8951,629,713,s
8952,99,626,s
8953,1000,135,w
8954,770,840,s
8955,1852,697,s
8956,933,765,s
8957,474,242,s
8958,704,943,s
8959,9,175,s
8960,1118,994,w
8961,638,744,s
8962,551,147,s
8963,809,560,s
8964,1052,1184,s
8965,9,56,s
8966,32,375,s
8967,1190,1582,w
8968,379,32,s
8969,95,1403,s
8970,133,135,s
8971,502,942,w
8972,1413,549,s
8973,1454,1437,s
8974,878,437,w
8975,551,497,w
8976,189,144,s
8977,372,1542,w
8978,193,85,w
8979,1224,483,s
8980,325,560,s
8981,475,1103,w
8982,498,1444,w
8983,739,254,s
8984,631,52,w
8985,67,1417,s
8986,619,596,s
8987,377,289,w
8988,430,277,w
8989,714,928,s
8990,95,753,w
8991,817,1449,s
8992,1349,1062,s
8993,654,228,w
8994,53,739,w
8995,421,300,w
8996,249,72,s
8997,69,349,w
8998,105,1068,w
8999,686,768,s
9000,967,308,s
9001,805,41,s
9002,678,297,s
9003,790,343,s
9004,245,60,s
9005,1167,713,s
9006,1018,252,s
9007,400,85,s
9008,342,1244,w
9009,277,497,s
9010,1737,1255,s
9011,12,66,s
9012,1022,815,s
9013,209,1255,s
9014,1236,481,s
9015,42,1337,w
9016,686,6,s
9017,282,456,s
9018,1343,1517,s
9019,103,144,s
9020,161,1673,s
9021,741,542,s
9022,1624,1758,s
9023,1269,8,w
9024,1543,39,w
9025,422,835,w
9026,277,68,w
9027,928,964,s
9028,853,881,s
9029,1,2,w
9030,674,1253,s
9031,686,339,w
9032,1113,933,s
9033,834,1118,s
9034,655,640,w
9035,642,781,s
9036,871,1302,s
9037,67,430,s
9038,32,1211,s
9039,846,132,s
9040,101,115,w
9041,67,63,s
9042,9,1753,w
9043,498,97,w
9044,1644,520,s
9045,770,32,s
9046,713,706,s
9047,1127,641,w
9048,627,388,s
9049,1713,536,s
9050,704,1255,s
9051,847,1675,s
9052,372,809,s
9053,762,1137,w
9054,801,103,w
9055,56,170,w
9056,1178,687,w
9057,704,1302,s
9058,705,707,s
9059,194,72,s
9060,644,378,s
9061,1346,1868,s
9062,84,1647,s
9063,726,42,s
9064,998,783,s
9065,105,716,w
9066,1136,1132,s
9067,34,592,s
9068,1332,1796,w
9069,94,320,s
9070,332,333,w
9071,3,1463,w
9072,62,162,w
9073,615,1042,s
9074,482,1674,w
9075,1406,194,s
9076,95,1796,s
9077,325,532,s
9078,36,601,s
9079,1619,758,s
9080,19,365,s
9081,1127,1227,s
9082,1238,32,s
9083,942,605,w
9084,834,314,s
9085,507,1402,w
9086,1598,768,s
9087,1187,1183,w
9088,321,774,w
9089,53,711,s
9090,189,132,w
9091,792,841,s
9092,1118,308,s
9093,1004,908,s
9094,334,687,w
9095,425,753,s
9096,673,1127,w
9097,357,758,s
9098,368,468,w
9099,1127,1665,w
9100,1338,1036,w
9101,1358,993,s
9102,398,1359,s
9103,701,654,s
9104,42,1309,w
9105,687,463,s
9106,728,788,s
9107,1667,8,w
9108,289,600,s
9109,1127,840,s
9110,448,587,w
9111,713,209,s
9112,440,587,w
9113,84,598,s
9114,323,1014,s
9115,710,646,s
9116,1667,620,w
9117,899,1185,s
9118,145,830,s
9119,621,830,s
9120,781,1403,s
9121,1585,303,w
9122,594,502,s
9123,1438,277,w
9124,781,1038,s
9125,600,667,s
9126,12,569,s
9127,1297,1072,s
9128,176,306,w
9129,674,1789,w
9130,733,626,s
9131,1269,544,s
9132,313,127,s
9133,9,150,w
9134,617,201,w
9135,1283,1138,s
9136,1548,1598,s
9137,199,1739,s
9138,919,870,s
9139,1346,1678,s
9140,704,919,s
9141,321,309,s
9142,998,713,s
9143,105,398,s
9144,214,56,s
9145,679,102,s
9146,199,1624,s
9147,392,72,s
9148,768,483,s
9149,1178,1126,w
9150,194,479,w
9151,1416,85,w
9152,415,997,s
9153,588,51,s
9154,8,7,w
9155,263,989,w
9156,770,1491,w
9157,1435,667,s
9158,1037,707,w
9159,388,306,s
9160,176,1384,w
9161,32,780,w
9162,103,1395,w
9163,297,248,s
9164,283,445,s
9165,1237,398,s
9166,1190,50,s
9167,622,592,s
9168,1543,975,s
9169,3,42,s
9170,559,97,s
9171,105,1138,w
9172,711,1898,s
9173,1138,296,s
9174,642,367,s
9175,843,306,s
9176,44,597,w
9177,800,495,s
9178,549,236,w
9179,1034,1036,s
9180,596,73,s
9181,250,1056,w
9182,1087,353,w
9183,509,272,s
9184,95,1767,w
9185,779,744,w
9186,282,256,w
9187,546,725,w
9188,513,388,s
9189,1844,1843,w
9190,337,272,s
9191,12,360,s
9192,1154,391,s
9193,735,1032,w
9194,475,142,s
9195,1434,488,w
9196,719,931,s
9197,277,124,w
9198,79,256,w
9199,176,97,w
9200,713,350,s
9201,1502,606,s
9202,400,601,s
9203,372,429,s
9204,357,63,w
9205,881,1249,s
9206,1127,1169,s
9207,651,97,w
9208,266,449,s
9209,19,1803,w
9210,6,7,w
9211,357,1616,s
9212,63,242,s
9213,725,1217,s
9214,398,365,s
9215,1543,375,w
9216,809,1354,s
9217,41,811,w
9218,1624,557,s
9219,939,59,w
9220,67,132,s
9221,51,523,s
9222,713,666,s
9223,219,321,s
9224,704,799,s
9225,494,325,w
9226,993,1402,s
9227,323,372,w
9228,119,168,s
9229,191,239,s
9230,69,915,w
9231,118,779,s
9232,1548,1713,s
9233,317,325,s
9234,778,297,s
9235,686,950,s
9236,1712,1466,w
9237,144,645,s
9238,660,725,w
9239,1874,451,w
9240,838,632,s
9241,105,644,s
9242,810,233,s
9243,1238,249,s
9244,652,756,w
9245,523,708,w
9246,1316,1039,s
9247,1413,1668,s
9248,456,1097,s
9249,277,649,s
9250,297,75,s
9251,41,1745,w
9252,1557,1808,w
9253,249,194,w
9254,944,1518,s
9255,250,109,w
9256,1283,699,s
9257,1713,1074,s
9258,41,78,w
9259,1253,549,w
9260,495,1049,s
9261,779,840,w
9262,708,865,s
9263,1022,598,w
9264,1004,69,w
9265,697,923,s
9266,1568,394,s
9267,41,223,w
9268,1168,632,w
9269,1421,362,s
9270,728,63,s
9271,1545,1754,s
9272,567,542,s
9273,704,1247,s
9274,1317,1417,s
9275,644,773,w
9276,1253,1287,s
9277,1436,361,s
9278,638,401,w
9279,1426,339,s
9280,674,1068,s
9281,418,642,s
9282,770,175,w
9283,1625,105,s
9284,42,1346,s
9285,644,659,s
9286,51,1775,s
9287,400,776,s
9288,884,928,s
9289,1434,1669,s
9290,212,1289,s
9291,118,616,w
9292,176,815,s
9293,792,1190,s
9294,712,753,s
9295,1543,886,s
9296,1598,1542,w
9297,1285,1342,w
9298,462,101,w
9299,599,636,w
9300,567,194,s
9301,1339,173,s
9302,400,566,w
9303,555,762,w
9304,1329,983,w
9305,758,683,s
9306,483,679,s
9307,484,372,s
9308,357,194,w
9309,1246,1400,s
9310,1190,708,w
9311,551,590,s
9312,1379,598,s
9313,1647,1440,s
9314,634,988,s
9315,621,774,s
9316,1248,80,w
9317,3,881,w
9318,1539,1646,s
9319,372,560,s
9320,1198,1746,w
9321,32,1807,s
9322,1339,504,s
9323,1008,1032,w
9324,26,1033,s
9325,78,326,w
9326,871,1491,w
9327,1019,676,s
9328,368,594,s
9329,351,299,w
9330,41,1248,w
9331,32,281,s
9332,1669,1521,w
9333,1641,970,s
9334,276,924,s
9335,103,1015,w
9336,542,379,s
9337,19,114,s
9338,1546,1547,w
9339,1434,865,w
9340,652,954,s
9341,172,684,w
9342,781,538,s
9343,194,404,w
9344,303,298,s
9345,713,912,s
9346,492,145,s
9347,1158,152,s
9348,41,383,w
9349,683,824,s
9350,189,175,s
9351,1434,131,w
9352,638,1370,s
9353,1033,194,s
9354,1071,638,w
9355,1624,1093,s
9356,62,278,w
9357,1667,799,s
9358,377,288,w
9359,509,1039,s
9360,547,1018,s
9361,234,1616,w
9362,423,675,w
9363,62,481,s
9364,1773,673,s
9365,1713,1118,s
9366,1667,1548,s
9367,176,1423,s
9368,84,8,s
9369,605,442,w
9370,442,1247,s
9371,350,335,s
9372,297,321,s
9373,687,212,s
9374,1688,1647,s
9375,953,954,s
9376,770,768,s
9377,1339,1489,s
9378,314,644,s
9379,277,496,s
9380,792,1036,s
9381,12,67,s
9382,1678,475,w
9383,1713,708,s
9384,36,73,s
9385,220,254,w
9386,642,758,s
9387,687,298,s
9388,1183,1361,s
9389,67,1497,s
9390,73,452,w
9391,1713,538,w
9392,932,372,w
9393,128,878,s
9394,1585,1568,s
9395,103,353,w
9396,481,1284,s
9397,851,162,s
9398,928,965,s
9399,834,1068,s
9400,638,254,s
9401,727,1280,s
9402,590,893,s
9403,883,245,s
9404,67,256,s
9405,103,454,s
9406,752,1032,s
9407,306,676,w
9408,1196,357,w
9409,1601,1412,w
9410,596,1284,s
9411,34,58,s
9412,1624,1781,s
9413,1657,144,w
9414,557,302,s
9415,1240,536,s
9416,884,495,s
9417,834,708,s
9418,431,566,w
9419,1283,513,s
9420,140,1281,s
9421,308,163,w
9422,1488,1865,w
9423,388,795,w
9424,986,42,w
9425,56,171,s
9426,103,502,s
9427,687,598,s
9428,119,144,w
9429,87,502,w
9430,697,422,s
9431,350,860,w
9432,118,296,w
9433,357,1184,w
9434,160,72,s
9435,323,97,w
9436,448,371,w
9437,1349,1255,s
9438,155,8,w
9439,697,640,s
9440,1215,194,w
9441,1373,1350,w
9442,204,999,w
9443,1434,1174,s
9444,3,1620,w
9445,1548,95,w
9446,118,101,s
9447,1189,372,s
9448,74,503,s
9449,41,134,s
9450,1667,537,s
9451,350,299,s
9452,525,1246,s
9453,266,692,w
9454,249,163,s
9455,1132,32,s
9456,67,928,s
9457,1756,1130,s
9458,19,1221,w
9459,36,109,s
9460,741,928,s
9461,44,400,w
9462,103,183,s
9463,1543,809,s
9464,72,857,s
9465,235,263,w
9466,1,323,w
9467,1713,63,s
9468,321,721,s
9469,103,260,s
9470,440,588,s
9471,681,626,s
9472,194,711,w
9473,103,405,w
9474,713,161,s
9475,400,638,s
9476,3,928,w
9477,492,708,s
9478,176,263,s
9479,90,1006,s
9480,3,1738,w
9481,263,378,s
9482,581,779,s
9483,765,126,w
9484,325,1169,s
9485,250,1053,w
9486,1069,102,w
9487,509,1255,s
9488,9,260,s
9489,1253,673,s
9490,321,490,w
9491,1619,220,w
9492,105,339,w
9493,103,712,s
9494,494,63,s
9495,646,72,s
9496,63,46,w
9497,321,411,s
9498,393,54,s
9499,341,840,w
9500,638,726,s
9501,697,224,w
9502,830,260,s
9503,760,576,w
9504,172,598,w
9505,847,1781,s
9506,704,1395,s
9507,482,353,s
9508,191,347,s
9509,810,99,w
9510,1476,1069,s
9511,605,830,s
9512,128,372,s
9513,12,868,s
9514,725,389,w
9515,468,914,w
9516,400,466,w
9517,1281,1033,s
9518,865,514,w
9519,277,884,w
9520,189,72,s
9521,1642,1171,w
9522,654,50,s
9523,69,498,w
9524,394,1004,s
9525,415,538,w
9526,41,81,w
9527,1037,595,s
9528,1184,9,w
9529,869,823,s
9530,288,470,s
9531,697,638,s
9532,1379,118,w
9533,1387,1434,s
9534,430,44,w
9535,638,394,w
9536,913,950,s
9537,400,15,w
9538,681,402,s
9539,1038,502,w
9540,266,680,w
9541,212,236,s
9542,36,50,s
9543,1713,1344,s
9544,679,792,s
9545,794,194,s
9546,249,843,s
9547,266,571,w
9548,36,129,s
9549,1546,1436,w
9550,865,63,s
9551,371,306,s
9552,44,372,s
9553,448,569,s
9554,32,1336,s
9555,242,573,s
9556,841,903,w
9557,1657,1021,s
9558,41,719,w
9559,768,1444,w
9560,194,555,w
9561,266,236,w
9562,448,711,w
9563,103,441,w
9564,1647,1269,w
9565,372,844,w
9566,994,513,w
9567,144,398,s
9568,41,567,s
9569,1539,152,s
9570,323,98,s
9571,1189,543,s
9572,783,1186,s
9573,1284,1317,s
9574,308,1762,s
9575,594,475,s
9576,1868,1338,s
9577,474,1158,s
9578,1069,74,w
9579,3,933,w
9580,975,539,s
9581,321,502,s
9582,1424,575,s
9583,1598,1187,w
9584,250,1184,w
9585,1741,1796,w
9586,1231,1738,s
9587,643,1365,s
9588,41,1163,s
9589,9,177,s
9590,9,1637,s
9591,1153,128,s
9592,1283,1105,w
9593,587,588,w
9594,345,361,w
9595,308,155,s
9596,399,76,s
9597,1624,733,s
9598,1052,1118,s
9599,576,1167,s
9600,518,1830,w
9601,67,1760,w
9602,103,978,w
9603,753,309,s
9604,823,1525,w
9605,1489,249,s
9606,1165,938,w
9607,567,1060,s
9608,277,950,s
9609,242,389,s
9610,596,724,s
9611,514,835,s
9612,1783,673,s
9613,498,1470,w
9614,815,283,s
9615,234,1412,w
9616,640,569,w
9617,679,504,s
9618,1281,1377,w
9619,373,1023,s
9620,1183,824,w
9621,1522,97,w
9622,212,34,s
9623,1741,975,w
9624,1064,1375,w
9625,834,1196,s
9626,3,9,w
9627,41,222,s
9628,181,766,s
9629,1034,1118,s
9630,349,8,s
9631,386,50,s
9632,631,662,w
9633,282,67,s
9634,871,391,w
9635,281,1580,w
9636,1716,1308,s
9637,991,638,s
9638,1255,285,s
9639,1598,277,w
9640,145,586,s
9641,840,263,s
9642,128,606,s
9643,415,195,w
9644,1624,95,s
9645,372,236,w
9646,871,250,w
9647,249,607,w
9648,1281,1018,s
9649,1521,1501,w
9650,343,317,s
9651,309,765,s
9652,609,463,s
9653,176,188,w
9654,975,296,s
9655,1185,1130,w
9656,586,969,w
9657,681,987,w
9658,542,788,s
9659,1415,1425,s
9660,105,9,w
9661,1283,1310,w
9662,193,913,w
9663,733,919,s
9664,1624,492,w
9665,975,590,s
9666,1792,520,s
9667,523,846,w
9668,357,1431,w
9669,1246,719,s
9670,147,349,s
9671,321,466,w
9672,1187,191,w
9673,1539,402,w
9674,765,407,s
9675,1281,422,s
9676,569,372,s
9677,1285,598,w
9678,105,1156,w
9679,41,1255,s
9680,337,840,s
9681,1543,1839,w
9682,1543,475,s
9683,679,88,w
9684,1346,1783,s
9685,53,1388,w
9686,194,98,w
9687,68,607,w
9688,249,1546,w
9689,415,1676,s
9690,704,1467,w
9691,1539,1069,s
9692,51,260,s
9693,363,502,w
9694,398,27,s
9695,1624,337,s
9696,41,382,w
9697,704,1578,w
9698,3,1373,w
9699,41,1554,s
9700,835,388,s
9701,498,389,s
9702,503,306,s
9703,105,871,w
9704,1783,645,w
9705,372,1163,w
9706,32,198,w
9707,1598,986,w
9708,810,349,s
9709,546,1255,s
9710,1899,1217,w
9711,1543,1280,s
9712,307,509,w
9713,225,638,s
9714,770,1291,w
9715,41,169,w
9716,596,317,w
9717,357,1359,s
9718,281,308,s
9719,636,590,w
9720,986,1425,s
9721,853,906,w
9722,1614,1603,w
9723,212,1168,s
9724,735,810,s
9725,1052,1796,s
9726,194,1084,w
9727,67,822,s
9728,249,63,s
9729,1113,495,s
9730,9,1317,s
9731,103,61,w
9732,620,233,s
9733,103,1487,s
9734,706,990,s
9735,1183,1360,w
9736,638,285,w
9737,361,311,s
9738,431,1771,s
9739,934,1026,s
9740,1269,101,w
9741,626,1193,w
9742,1033,639,s
9743,442,144,w
9744,781,1461,w
9745,546,538,s
9746,1545,1312,s
9747,733,168,w
9748,36,296,s
9749,555,840,s
9750,44,211,s
9751,542,598,s
9752,104,638,w
9753,44,1846,w
9754,871,1412,s
9755,1185,1142,s
9756,483,479,s
9757,1741,1049,w
9758,343,438,w
9759,882,388,s
9760,753,1044,s
9761,385,274,w
9762,1878,1362,s
9763,686,448,w
9764,103,598,s
9765,1750,1246,s
9766,1319,616,w
9767,19,1749,w
9768,555,391,s
9769,1215,1287,w
9770,635,1433,s
9771,9,1467,s
9772,878,1647,s
9773,739,755,w
9774,1381,128,s
9775,704,798,w
9776,377,790,s
9777,105,263,w
9778,1578,1448,w
9779,1749,1063,w
9780,648,513,w
9781,1013,1889,w
9782,980,1255,s
9783,228,475,w
9784,711,1868,s
9785,69,1269,w
9786,56,172,w
9787,542,460,s
9788,1038,1489,s
9789,338,1302,s
9790,70,573,s
9791,32,1657,w
9792,475,1167,s
9793,1269,797,s
9794,1097,1104,w
9795,372,969,s
9796,1502,1693,w
9797,142,73,s
9798,1546,67,s
9799,679,162,s
9800,991,109,w
9801,1556,143,w
9802,754,778,w
9803,1189,482,s
9804,1669,204,w
9805,105,1149,w
9806,605,620,s
9807,342,626,s
9808,400,149,w
9809,1644,1623,s
9810,1256,1680,s
9811,575,576,s
9812,339,1000,s
9813,605,413,s
9814,87,938,s
9815,294,372,w
9816,615,740,s
9817,194,223,w
9818,546,1005,s
9819,321,550,w
9820,809,281,s
9821,520,964,w
9822,926,992,s
9823,12,96,w
9824,1713,1775,s
9825,1520,451,s
9826,1598,322,s
9827,128,557,s
9828,36,110,s
9829,754,903,s
9830,376,481,s
9831,42,1307,w
9832,1557,1291,w
9833,1598,1561,w
9834,642,90,s
9835,547,1127,s
9836,810,1365,s
9837,249,1362,w
9838,390,316,s
9839,249,678,w
9840,513,303,s
9841,586,815,s
9842,1158,1497,s
9843,291,393,s
9844,1269,1301,w
9845,1434,81,s
9846,598,1290,w
9847,814,823,s
9848,68,61,s
9849,1543,974,w
9850,474,372,s
9851,400,639,s
9852,1619,1648,s
9853,1422,1021,s
9854,851,302,w
9855,214,626,w
9856,50,755,s
9857,19,1664,w
9858,1860,993,s
9859,993,513,w
9860,958,621,s
9861,1241,1219,s
9862,67,396,s
9863,3,840,w
9864,701,1185,s
9865,1647,1608,s
9866,319,34,s
9867,859,105,s
9868,249,1624,s
9869,41,1198,w
9870,871,1050,w
9871,1332,1624,s
9872,155,1580,s
9873,51,561,s
9874,323,308,s
9875,509,513,s
9876,971,974,s
9877,612,502,w
9878,315,840,s
9879,1038,1026,w
9880,713,1049,s
9881,603,157,s
9882,569,29,s
9883,1181,254,s
9884,578,341,s
9885,317,319,s
9886,635,812,w
9887,1100,498,w
9888,308,422,s
9889,1291,1295,w
9890,969,961,s
9891,1522,175,w
9892,1397,1281,s
9893,1667,969,s
9894,615,1072,s
9895,1280,511,w
9896,105,831,s
9897,473,771,s
9898,1786,1491,s
9899,777,1639,s
9900,204,949,s
9901,41,80,w
9902,323,1449,w
9903,1183,1482,w
9904,407,97,s
9905,1039,132,s
9906,1741,277,s
9907,361,1255,w
9908,697,637,w
9909,3,44,s
9910,1236,726,s
9911,3,1728,w
9912,1756,1833,w
9913,250,297,s
9914,19,1026,w
9915,697,1006,w
9916,1509,1179,s
9917,652,278,w
9918,1542,583,s
9919,254,352,w
9920,183,956,s
9921,409,103,s
9922,1339,1624,s
9923,621,1544,w
9924,509,302,s
9925,225,223,w
9926,44,373,w
9927,372,26,w
9928,1302,29,s
9929,809,1101,w
9930,400,701,w
9931,1236,1118,s
9932,617,734,s
9933,1539,1021,s
9934,853,838,s
9935,103,299,s
9936,644,1099,s
9937,944,393,w
9938,546,437,s
9939,1836,375,w
9940,551,676,w
9941,1785,32,s
9942,220,372,s
9943,422,536,s
9944,600,714,s
9945,768,874,w
9946,431,1255,s
9947,492,747,w
9948,509,707,s
9949,555,463,s
9950,9,295,s
9951,617,26,w
9952,83,536,s
9953,53,54,s
9954,181,97,s
9955,733,596,s
9956,481,783,s
9957,940,274,w
9958,321,358,s
9959,266,289,w
9960,124,109,s
9961,1189,1217,s
9962,768,163,s
9963,1713,1563,w
9964,1799,8,s
9965,1892,1280,s
9966,919,644,s
9967,924,830,s
9968,617,308,s
9969,1317,817,w
9970,103,973,s
9971,38,148,w
9972,713,1158,s
9973,325,712,s
9974,513,514,s
9975,53,377,w
9976,990,698,s
9977,103,538,s
9978,704,1487,s
9979,1093,1131,w
9980,777,405,s
9981,194,289,s
9982,514,832,w
9983,1066,277,s
9984,398,175,s
9985,9,844,w
9986,281,1271,s
9987,103,1280,s
9988,878,766,w
9989,1542,1750,s
9990,1492,638,s
9991,176,1302,s
9992,569,1313,s
9993,1713,1072,s
9994,41,76,s
9995,3,1711,w
9996,1899,1436,w
9997,199,840,s
9998,605,596,s
9999,342,698,s
10000,555,1187,w
10001,1686,27,s
10002,42,1582,s
10003,681,1789,s
10004,514,388,s
10005,400,108,w
10006,1381,798,w
10007,1189,638,s
10008,176,707,w
10009,797,1343,w
10010,1136,29,s
10011,309,937,w
10012,770,173,w
10013,792,1185,w
10014,802,762,w
10015,1190,393,s
10016,509,306,s
10017,990,419,s
10018,349,297,s
10019,236,242,s
10020,63,719,w
10021,409,1004,w
10022,654,762,w
10023,770,463,s
10024,1105,1072,w
10025,323,234,w
10026,1332,1069,w
10027,1601,1666,s
10028,102,50,s
10029,96,231,w
10030,44,127,w
10031,357,449,w
10032,1049,502,s
10033,400,583,s
10034,239,236,s
10035,44,14,w
10036,621,772,s
10037,1281,155,s
10038,142,1415,s
10039,474,479,s
10040,42,654,s
10041,1381,794,s
10042,9,498,w
10043,228,194,s
10044,1792,1373,s
10045,834,1365,s
10046,95,626,s
10047,6,481,s
10048,372,673,s
10049,48,311,s
10050,605,1185,s
10051,398,335,w
10052,713,1517,s
10053,1436,1735,w
10054,1215,1472,w
10055,1513,460,s
10056,483,357,w
10057,687,1051,w
10058,32,283,s
10059,103,864,w
10060,95,1251,w
10061,203,866,s
10062,1032,1056,s
10063,259,532,w
10064,9,61,s
10065,617,272,s
10066,323,413,s
10067,74,541,w
10068,176,515,s
10069,704,1468,s
10070,3,1231,w
10071,1539,1068,s
10072,542,352,s
10073,431,483,s
10074,1543,595,w
10075,41,381,w
10076,19,764,w
10077,325,573,s
10078,400,396,s
10079,199,20,w
10080,681,1837,w
10081,1158,297,s
10082,733,1608,s
10083,1346,9,s
10084,482,8,w
10085,602,297,s
10086,700,654,w
10087,105,1402,s
10088,1585,1033,s
10089,713,749,s
10090,866,834,s
10091,1312,103,s
10092,638,964,s
10093,431,1831,s
10094,605,440,w
10095,555,1167,w
10096,105,439,s
10097,919,50,s
10098,1346,346,s
10099,1540,781,w
10100,194,1085,w
10101,67,825,w
10102,770,798,w
10103,1339,1491,s
10104,342,1050,w
10105,1236,437,w
10106,84,1000,s
10107,582,27,s
10108,625,534,s
10109,36,75,s
10110,1339,1344,s
10111,429,1720,s
10112,103,899,s
10113,799,302,s
10114,712,640,s
10115,1283,85,w
10116,163,72,w
10117,400,886,w
10118,1423,325,s
10119,95,1849,w
10120,1358,927,w
10121,1543,852,s
10122,605,124,s
10123,577,683,s
10124,1284,585,s
10125,555,843,s
10126,883,326,s
10127,1077,926,s
10128,103,371,s
10129,32,1488,s
10130,538,224,s
10131,1224,260,w
10132,847,1872,w
10133,1644,214,s
10134,193,1343,s
10135,1260,719,s
10136,32,1103,w
10137,1624,346,w
10138,1510,3,s
10139,1113,987,w
10140,103,593,w
10141,219,124,w
10142,95,862,w
10143,41,1056,w
10144,871,1376,s
10145,357,454,w
10146,68,783,s
10147,1338,99,w
10148,254,598,s
10149,919,1006,w
10150,1127,415,w
10151,560,495,s
10152,1167,1540,s
10153,104,59,s
10154,357,343,s
10155,1283,1051,w
10156,859,189,s
10157,823,542,w
10158,1123,1036,s
10159,648,514,s
10160,539,1103,s
10161,199,209,s
10162,1866,773,w
10163,1052,1238,s
10164,415,1260,w
10165,12,148,s
10166,1071,1130,w
10167,1435,1033,s
10168,249,1724,s
10169,583,739,s
10170,294,42,w
10171,483,127,w
10172,321,72,s
10173,503,352,s
10174,1598,549,s
10175,539,502,w
10176,481,642,s
10177,777,429,s
10178,778,638,s
10179,1576,823,s
10180,1539,1039,s
10181,1375,357,w
10182,679,306,s
10183,810,175,s
10184,995,105,s
10185,834,313,s
10186,1648,1177,s
10187,986,620,w
10188,1727,97,w
10189,823,1139,w
10190,1741,773,s
10191,103,1497,w
10192,770,960,w
10193,143,582,w
10194,41,132,w
10195,1310,1246,s
10196,1716,69,w
10197,1543,1546,w
10198,277,417,s
10199,48,1655,s
10200,523,1149,w
10201,448,817,s
10202,654,481,w
10203,1246,415,w
10204,323,1235,w
10205,453,32,w
10206,678,475,s
10207,1793,1474,s
10208,9,1752,s
10209,778,1029,s
10210,143,357,s
10211,770,149,w
10212,1362,539,w
10213,847,97,s
10214,249,1504,s
10215,103,177,s
10216,36,254,s
10217,1269,1053,w
10218,1756,1312,s
10219,713,214,s
10220,440,590,s
10221,96,48,s
10222,704,447,s
10223,852,1775,s
10224,176,120,w
10225,504,341,w
10226,214,512,s
10227,1543,969,s
10228,1786,1624,w
10229,327,1103,w
10230,1434,193,s
10231,1184,1044,w
10232,6,252,s
10233,42,1229,w
10234,1186,638,s
10235,893,950,s
10236,431,1117,s
10237,400,519,w
10238,94,965,s
10239,1583,297,s
10240,704,605,s
10241,1539,1563,s
10242,1113,823,s
10243,176,166,s
10244,865,1402,s
10245,1303,598,s
10246,683,297,s
10247,278,1039,s
10248,1472,594,s
10249,1183,236,w
10250,542,252,s
10251,800,523,s
10252,1792,1285,s
10253,105,337,s
10254,1136,719,s
10255,1535,1753,w
10256,254,626,s
10257,555,371,w
10258,1801,1802,s
10259,67,1657,s
10260,1314,252,s
10261,67,173,w
10262,105,482,w
10263,638,724,w
10264,639,1381,w
10265,109,282,s
10266,642,673,s
10267,204,498,s
10268,631,437,s
10269,576,1189,s
10270,1667,1181,s
10271,105,72,s
10272,398,1738,w
10273,3,1270,w
10274,542,297,s
10275,1000,480,w
10276,12,1286,s
10277,1127,1034,w
10278,67,474,s
10279,1403,859,s
10280,32,33,w
10281,714,517,s
10282,32,1781,s
10283,1124,72,s
10284,1253,812,s
10285,220,271,w
10286,62,349,w
10287,372,1117,s
10288,1285,97,w
10289,372,1343,s
10290,249,299,w
10291,1189,389,s
10292,765,883,w
10293,605,734,s
10294,32,818,s
10295,687,936,s
10296,9,561,w
10297,283,1343,s
10298,431,561,s
10299,344,128,w
10300,809,90,s
10301,993,277,s
10302,991,358,s
10303,739,438,w
10304,523,1032,s
10305,709,689,w
10306,32,1005,s
10307,144,247,w
10308,899,105,s
10309,1406,1748,s
10310,1113,437,s
10311,1741,523,w
10312,285,1126,w
10313,513,98,w
10314,36,60,s
10315,199,544,w
10316,768,772,w
10317,998,1283,w
10318,1110,474,w
10319,1113,294,w
10320,1539,734,w
10321,144,1761,w
10322,1281,1414,w
10323,3,346,w
10324,191,1505,w
10325,638,346,w
10326,1189,938,s
10327,32,1338,s
10328,479,1338,s
10329,713,242,s
10330,105,1573,w
10331,1029,962,w
10332,183,242,w
10333,249,1246,s
10334,1233,588,w
10335,1521,645,s
10336,1281,781,s
10337,345,691,s
10338,220,373,w
10339,58,8,s
10340,667,1130,w
10341,314,254,w
10342,1899,987,w
10343,1093,32,s
10344,249,1103,w
10345,48,46,w
10346,1539,154,s
10347,105,19,w
10348,992,373,s
10349,596,1187,w
10350,12,658,s
10351,871,1448,s
10352,228,815,w
10353,1269,635,w
